Date/Time,Average Real Power (W)
04/23/2023 01:10 PM EDT,"4,870"
04/23/2023 01:15 PM EDT,"4,367"
04/23/2023 01:20 PM EDT,"4,616"
04/23/2023 01:25 PM EDT,"4,713"
04/23/2023 01:30 PM EDT,"5,334"
04/23/2023 01:35 PM EDT,"5,364"
04/23/2023 01:40 PM EDT,"5,362"
04/23/2023 01:45 PM EDT,"5,362"
04/23/2023 01:50 PM EDT,"5,357"
04/23/2023 01:55 PM EDT,"5,363"
04/23/2023 02:00 PM EDT,"5,363"
04/23/2023 02:05 PM EDT,"5,363"
04/23/2023 02:10 PM EDT,"5,360"
04/23/2023 02:15 PM EDT,"5,354"
04/23/2023 02:20 PM EDT,"5,238"
04/23/2023 02:25 PM EDT,"5,263"
04/23/2023 02:30 PM EDT,"5,327"
04/23/2023 02:35 PM EDT,"4,824"
04/23/2023 02:40 PM EDT,"3,910"
04/23/2023 02:45 PM EDT,"5,017"
04/23/2023 02:50 PM EDT,"4,706"
04/23/2023 02:55 PM EDT,"4,016"
04/23/2023 03:00 PM EDT,"4,568"
04/23/2023 03:05 PM EDT,"5,309"
04/23/2023 03:10 PM EDT,"5,219"
04/23/2023 03:15 PM EDT,"5,133"
04/23/2023 03:20 PM EDT,"5,060"
04/23/2023 03:25 PM EDT,"4,846"
04/23/2023 03:30 PM EDT,"3,507"
04/23/2023 03:35 PM EDT,"4,604"
04/23/2023 03:40 PM EDT,"4,887"
04/23/2023 03:45 PM EDT,"4,730"
04/23/2023 03:50 PM EDT,"3,938"
04/23/2023 03:55 PM EDT,"3,302"
04/23/2023 04:00 PM EDT,"4,382"
04/23/2023 04:05 PM EDT,"3,989"
04/23/2023 04:10 PM EDT,"1,891"
04/23/2023 04:15 PM EDT,775
04/23/2023 04:20 PM EDT,"2,267"
04/23/2023 04:25 PM EDT,"4,010"
04/23/2023 04:30 PM EDT,"3,775"
04/23/2023 04:35 PM EDT,"2,633"
04/23/2023 04:40 PM EDT,"2,684"
04/23/2023 04:45 PM EDT,"3,199"
04/23/2023 04:50 PM EDT,"2,390"
04/23/2023 04:55 PM EDT,"1,294"
04/23/2023 05:00 PM EDT,"1,878"
04/23/2023 05:05 PM EDT,"1,968"
04/23/2023 05:10 PM EDT,"1,681"
04/23/2023 05:15 PM EDT,"1,456"
04/23/2023 05:20 PM EDT,"1,386"
04/23/2023 05:25 PM EDT,"1,533"
04/23/2023 05:30 PM EDT,"1,806"
04/23/2023 05:35 PM EDT,"1,846"
04/23/2023 05:40 PM EDT,"1,456"
04/23/2023 05:45 PM EDT,917
04/23/2023 05:50 PM EDT,583
04/23/2023 05:55 PM EDT,486
04/23/2023 06:00 PM EDT,572
04/23/2023 06:05 PM EDT,608
04/23/2023 06:10 PM EDT,486
04/23/2023 06:15 PM EDT,313
04/23/2023 06:20 PM EDT,275
04/23/2023 06:25 PM EDT,248
04/23/2023 06:30 PM EDT,232
04/23/2023 06:35 PM EDT,215
04/23/2023 06:40 PM EDT,199
04/23/2023 06:45 PM EDT,185
04/23/2023 06:50 PM EDT,163
04/23/2023 06:55 PM EDT,143
04/23/2023 07:00 PM EDT,133
04/23/2023 07:05 PM EDT,116
04/23/2023 07:10 PM EDT,90
04/23/2023 07:15 PM EDT,80
04/23/2023 07:20 PM EDT,78
04/23/2023 07:25 PM EDT,45
04/23/2023 07:30 PM EDT,24
04/23/2023 07:35 PM EDT,14
04/23/2023 07:40 PM EDT,5
04/23/2023 07:45 PM EDT,1
04/23/2023 07:50 PM EDT,1
04/23/2023 07:55 PM EDT,0
04/23/2023 08:00 PM EDT,0
04/23/2023 08:05 PM EDT,0
04/23/2023 08:10 PM EDT,0
04/23/2023 08:15 PM EDT,0
04/23/2023 08:20 PM EDT,0
04/23/2023 08:25 PM EDT,0
04/23/2023 08:30 PM EDT,0
04/23/2023 08:35 PM EDT,0
04/23/2023 08:40 PM EDT,0
04/23/2023 08:45 PM EDT,0
04/23/2023 08:50 PM EDT,0
04/23/2023 08:55 PM EDT,0
04/23/2023 09:00 PM EDT,0
04/23/2023 09:05 PM EDT,0
04/23/2023 09:10 PM EDT,0
04/23/2023 09:15 PM EDT,0
04/23/2023 09:20 PM EDT,0
04/23/2023 09:25 PM EDT,0
04/23/2023 09:30 PM EDT,0
04/23/2023 09:35 PM EDT,0
04/23/2023 09:40 PM EDT,0
04/23/2023 09:45 PM EDT,0
