Date/Time,Average Real Power (W)
12/30/2024 02:20 AM EST,0
12/30/2024 02:25 AM EST,0
12/30/2024 02:30 AM EST,0
12/30/2024 02:35 AM EST,0
12/30/2024 02:40 AM EST,0
12/30/2024 02:45 AM EST,0
12/30/2024 02:50 AM EST,0
12/30/2024 02:55 AM EST,0
12/30/2024 03:00 AM EST,0
12/30/2024 03:05 AM EST,0
12/30/2024 03:10 AM EST,0
12/30/2024 03:15 AM EST,0
12/30/2024 03:20 AM EST,0
12/30/2024 03:25 AM EST,0
12/30/2024 03:30 AM EST,0
12/30/2024 03:35 AM EST,0
12/30/2024 03:40 AM EST,0
12/30/2024 03:45 AM EST,0
12/30/2024 03:50 AM EST,0
12/30/2024 03:55 AM EST,0
12/30/2024 04:00 AM EST,0
12/30/2024 04:05 AM EST,0
12/30/2024 04:10 AM EST,0
12/30/2024 04:15 AM EST,0
12/30/2024 04:20 AM EST,0
12/30/2024 04:25 AM EST,0
12/30/2024 04:30 AM EST,0
12/30/2024 04:35 AM EST,0
12/30/2024 04:40 AM EST,0
12/30/2024 04:45 AM EST,0
12/30/2024 04:50 AM EST,0
12/30/2024 04:55 AM EST,0
12/30/2024 05:00 AM EST,0
12/30/2024 05:05 AM EST,0
12/30/2024 05:10 AM EST,0
12/30/2024 05:15 AM EST,0
12/30/2024 05:20 AM EST,0
12/30/2024 05:25 AM EST,0
12/30/2024 05:30 AM EST,0
12/30/2024 05:35 AM EST,0
12/30/2024 05:40 AM EST,0
12/30/2024 05:45 AM EST,0
12/30/2024 05:50 AM EST,0
12/30/2024 05:55 AM EST,0
12/30/2024 06:00 AM EST,0
12/30/2024 06:05 AM EST,0
12/30/2024 06:10 AM EST,0
12/30/2024 06:15 AM EST,0
12/30/2024 06:20 AM EST,0
12/30/2024 06:25 AM EST,0
12/30/2024 06:30 AM EST,0
12/30/2024 06:35 AM EST,0
12/30/2024 06:40 AM EST,0
12/30/2024 06:45 AM EST,0
12/30/2024 06:50 AM EST,0
12/30/2024 06:55 AM EST,0
12/30/2024 07:00 AM EST,0
12/30/2024 07:05 AM EST,0
12/30/2024 07:10 AM EST,0
12/30/2024 07:15 AM EST,0
12/30/2024 07:20 AM EST,0
12/30/2024 07:25 AM EST,0
12/30/2024 07:30 AM EST,0
12/30/2024 07:35 AM EST,0
12/30/2024 07:40 AM EST,0
12/30/2024 07:45 AM EST,3
12/30/2024 07:50 AM EST,11
12/30/2024 07:55 AM EST,12
12/30/2024 08:00 AM EST,30
12/30/2024 08:05 AM EST,122
12/30/2024 08:10 AM EST,130
12/30/2024 08:15 AM EST,150
12/30/2024 08:20 AM EST,293
12/30/2024 08:25 AM EST,304
