Date/Time,Power Delivered (W)
04/06/2023 06:45 PM EDT,24
04/06/2023 06:50 PM EDT,0
04/06/2023 06:55 PM EDT,12
04/06/2023 07:00 PM EDT,0
04/06/2023 07:05 PM EDT,0
04/06/2023 07:10 PM EDT,0
04/06/2023 07:15 PM EDT,12
04/06/2023 07:20 PM EDT,0
04/06/2023 07:25 PM EDT,0
04/06/2023 07:30 PM EDT,0
04/06/2023 07:35 PM EDT,0
04/06/2023 07:40 PM EDT,0
04/06/2023 07:45 PM EDT,0
04/06/2023 07:50 PM EDT,0
04/06/2023 07:55 PM EDT,0
04/06/2023 08:00 PM EDT,0
04/06/2023 08:05 PM EDT,0
04/06/2023 08:10 PM EDT,0
04/06/2023 08:15 PM EDT,0
04/06/2023 08:20 PM EDT,0
04/06/2023 08:25 PM EDT,0
04/06/2023 08:30 PM EDT,0
04/06/2023 08:35 PM EDT,0
04/06/2023 08:40 PM EDT,0
04/06/2023 08:45 PM EDT,0
04/06/2023 08:50 PM EDT,0
04/06/2023 08:55 PM EDT,0
04/06/2023 09:00 PM EDT,0
04/06/2023 09:05 PM EDT,0
04/06/2023 09:10 PM EDT,0
04/06/2023 09:15 PM EDT,0
04/06/2023 09:20 PM EDT,0
04/06/2023 09:25 PM EDT,0
04/06/2023 09:30 PM EDT,0
04/06/2023 09:35 PM EDT,0
04/06/2023 09:40 PM EDT,0
04/06/2023 09:45 PM EDT,0
04/06/2023 09:50 PM EDT,0
04/06/2023 09:55 PM EDT,0
04/06/2023 10:00 PM EDT,0
04/06/2023 10:05 PM EDT,0
04/06/2023 10:10 PM EDT,0
04/06/2023 10:15 PM EDT,0
04/06/2023 10:20 PM EDT,0
04/06/2023 10:25 PM EDT,0
04/06/2023 10:30 PM EDT,0
04/06/2023 10:35 PM EDT,0
04/06/2023 10:40 PM EDT,0
04/06/2023 10:45 PM EDT,0
04/06/2023 10:50 PM EDT,0
04/06/2023 10:55 PM EDT,0
04/06/2023 11:00 PM EDT,0
04/06/2023 11:05 PM EDT,0
04/06/2023 11:10 PM EDT,0
04/06/2023 11:15 PM EDT,0
04/06/2023 11:20 PM EDT,0
04/06/2023 11:25 PM EDT,0
04/06/2023 11:30 PM EDT,0
04/06/2023 11:35 PM EDT,0
04/06/2023 11:40 PM EDT,0
04/06/2023 11:45 PM EDT,0
04/06/2023 11:50 PM EDT,0
04/06/2023 11:55 PM EDT,0
04/07/2023 12:00 AM EDT,0
04/07/2023 12:05 AM EDT,0
04/07/2023 12:10 AM EDT,0
04/07/2023 12:15 AM EDT,0
04/07/2023 12:20 AM EDT,0
04/07/2023 12:25 AM EDT,0
04/07/2023 12:30 AM EDT,0
04/07/2023 12:35 AM EDT,0
04/07/2023 12:40 AM EDT,0
04/07/2023 12:45 AM EDT,0
04/07/2023 12:50 AM EDT,0
04/07/2023 12:55 AM EDT,0
04/07/2023 01:00 AM EDT,0
04/07/2023 01:05 AM EDT,0
04/07/2023 01:10 AM EDT,0
04/07/2023 01:15 AM EDT,0
04/07/2023 01:20 AM EDT,0
04/07/2023 01:25 AM EDT,0
04/07/2023 01:30 AM EDT,0
04/07/2023 01:35 AM EDT,0
04/07/2023 01:40 AM EDT,0
04/07/2023 01:45 AM EDT,0
04/07/2023 01:50 AM EDT,0
04/07/2023 01:55 AM EDT,0
04/07/2023 02:00 AM EDT,0
04/07/2023 02:05 AM EDT,0
04/07/2023 02:10 AM EDT,0
04/07/2023 02:15 AM EDT,0
04/07/2023 02:20 AM EDT,0
04/07/2023 02:25 AM EDT,0
04/07/2023 02:30 AM EDT,0
04/07/2023 02:35 AM EDT,0
04/07/2023 02:40 AM EDT,0
04/07/2023 02:45 AM EDT,0
04/07/2023 02:50 AM EDT,0
04/07/2023 02:55 AM EDT,0
04/07/2023 03:00 AM EDT,0
04/07/2023 03:05 AM EDT,0
04/07/2023 03:10 AM EDT,0
04/07/2023 03:15 AM EDT,0
04/07/2023 03:20 AM EDT,0
04/07/2023 03:25 AM EDT,0
04/07/2023 03:30 AM EDT,0
04/07/2023 03:35 AM EDT,0
04/07/2023 03:40 AM EDT,0
04/07/2023 03:45 AM EDT,0
04/07/2023 03:50 AM EDT,0
04/07/2023 03:55 AM EDT,0
04/07/2023 04:00 AM EDT,0
04/07/2023 04:05 AM EDT,0
04/07/2023 04:10 AM EDT,0
04/07/2023 04:15 AM EDT,0
04/07/2023 04:20 AM EDT,0
04/07/2023 04:25 AM EDT,0
04/07/2023 04:30 AM EDT,0
04/07/2023 04:35 AM EDT,0
04/07/2023 04:40 AM EDT,0
04/07/2023 04:45 AM EDT,0
04/07/2023 04:50 AM EDT,0
04/07/2023 04:55 AM EDT,0
04/07/2023 05:00 AM EDT,0
04/07/2023 05:05 AM EDT,0
04/07/2023 05:10 AM EDT,0
04/07/2023 05:15 AM EDT,0
04/07/2023 05:20 AM EDT,0
04/07/2023 05:25 AM EDT,0
04/07/2023 05:30 AM EDT,0
04/07/2023 05:35 AM EDT,0
04/07/2023 05:40 AM EDT,0
04/07/2023 05:45 AM EDT,0
04/07/2023 05:50 AM EDT,0
04/07/2023 05:55 AM EDT,0
04/07/2023 06:00 AM EDT,0
04/07/2023 06:05 AM EDT,0
04/07/2023 06:10 AM EDT,0
04/07/2023 06:15 AM EDT,0
04/07/2023 06:20 AM EDT,0
04/07/2023 06:25 AM EDT,0
04/07/2023 06:30 AM EDT,0
04/07/2023 06:35 AM EDT,0
04/07/2023 06:40 AM EDT,0
04/07/2023 06:45 AM EDT,0
04/07/2023 06:50 AM EDT,0
04/07/2023 06:55 AM EDT,0
04/07/2023 07:00 AM EDT,0
04/07/2023 07:05 AM EDT,0
04/07/2023 07:10 AM EDT,0
04/07/2023 07:15 AM EDT,0
04/07/2023 07:20 AM EDT,0
04/07/2023 07:25 AM EDT,0
04/07/2023 07:30 AM EDT,0
04/07/2023 07:35 AM EDT,0
04/07/2023 07:40 AM EDT,0
04/07/2023 07:45 AM EDT,0
04/07/2023 07:50 AM EDT,24
04/07/2023 07:55 AM EDT,36
04/07/2023 08:00 AM EDT,96
04/07/2023 08:05 AM EDT,84
04/07/2023 08:10 AM EDT,48
04/07/2023 08:15 AM EDT,60
04/07/2023 08:20 AM EDT,60
04/07/2023 08:25 AM EDT,72
04/07/2023 08:30 AM EDT,36
04/07/2023 08:35 AM EDT,48
04/07/2023 08:40 AM EDT,60
04/07/2023 08:45 AM EDT,24
04/07/2023 08:50 AM EDT,36
04/07/2023 08:55 AM EDT,168
04/07/2023 09:00 AM EDT,312
04/07/2023 09:05 AM EDT,324
04/07/2023 09:10 AM EDT,336
04/07/2023 09:15 AM EDT,168
04/07/2023 09:20 AM EDT,228
04/07/2023 09:25 AM EDT,216
04/07/2023 09:30 AM EDT,72
04/07/2023 09:35 AM EDT,0
04/07/2023 09:40 AM EDT,48
04/07/2023 09:45 AM EDT,60
04/07/2023 09:50 AM EDT,12
04/07/2023 09:55 AM EDT,12
04/07/2023 10:00 AM EDT,12
04/07/2023 10:05 AM EDT,0
04/07/2023 10:10 AM EDT,0
04/07/2023 10:15 AM EDT,0
04/07/2023 10:20 AM EDT,0
04/07/2023 10:25 AM EDT,0
04/07/2023 10:30 AM EDT,0
04/07/2023 10:35 AM EDT,12
04/07/2023 10:40 AM EDT,24
04/07/2023 10:45 AM EDT,24
04/07/2023 10:50 AM EDT,24
04/07/2023 10:55 AM EDT,108
04/07/2023 11:00 AM EDT,108
04/07/2023 11:05 AM EDT,228
04/07/2023 11:10 AM EDT,216
04/07/2023 11:15 AM EDT,96
04/07/2023 11:20 AM EDT,108
04/07/2023 11:25 AM EDT,120
04/07/2023 11:30 AM EDT,96
04/07/2023 11:35 AM EDT,120
04/07/2023 11:40 AM EDT,108
04/07/2023 11:45 AM EDT,108
04/07/2023 11:50 AM EDT,144
04/07/2023 11:55 AM EDT,264
04/07/2023 12:00 PM EDT,228
04/07/2023 12:05 PM EDT,204
04/07/2023 12:10 PM EDT,120
04/07/2023 12:15 PM EDT,132
04/07/2023 12:20 PM EDT,108
04/07/2023 12:25 PM EDT,48
04/07/2023 12:30 PM EDT,72
04/07/2023 12:35 PM EDT,84
04/07/2023 12:40 PM EDT,36
04/07/2023 12:45 PM EDT,24
04/07/2023 12:50 PM EDT,0
04/07/2023 12:55 PM EDT,12
04/07/2023 01:00 PM EDT,48
04/07/2023 01:05 PM EDT,108
04/07/2023 01:10 PM EDT,156
04/07/2023 01:15 PM EDT,156
04/07/2023 01:20 PM EDT,120
04/07/2023 01:25 PM EDT,132
04/07/2023 01:30 PM EDT,108
04/07/2023 01:35 PM EDT,120
04/07/2023 01:40 PM EDT,72
04/07/2023 01:45 PM EDT,48
04/07/2023 01:50 PM EDT,60
04/07/2023 01:55 PM EDT,36
04/07/2023 02:00 PM EDT,84
04/07/2023 02:05 PM EDT,84
04/07/2023 02:10 PM EDT,120
04/07/2023 02:15 PM EDT,120
04/07/2023 02:20 PM EDT,168
04/07/2023 02:25 PM EDT,144
04/07/2023 02:30 PM EDT,108
04/07/2023 02:35 PM EDT,84
04/07/2023 02:40 PM EDT,72
04/07/2023 02:45 PM EDT,144
04/07/2023 02:50 PM EDT,144
04/07/2023 02:55 PM EDT,96
04/07/2023 03:00 PM EDT,60
04/07/2023 03:05 PM EDT,84
04/07/2023 03:10 PM EDT,132
04/07/2023 03:15 PM EDT,108
04/07/2023 03:20 PM EDT,108
04/07/2023 03:25 PM EDT,120
04/07/2023 03:30 PM EDT,84
04/07/2023 03:35 PM EDT,96
04/07/2023 03:40 PM EDT,168
04/07/2023 03:45 PM EDT,168
04/07/2023 03:50 PM EDT,144
04/07/2023 03:55 PM EDT,156
04/07/2023 04:00 PM EDT,108
04/07/2023 04:05 PM EDT,168
04/07/2023 04:10 PM EDT,144
04/07/2023 04:15 PM EDT,192
04/07/2023 04:20 PM EDT,120
04/07/2023 04:25 PM EDT,108
04/07/2023 04:30 PM EDT,108
04/07/2023 04:35 PM EDT,120
04/07/2023 04:40 PM EDT,72
04/07/2023 04:45 PM EDT,72
04/07/2023 04:50 PM EDT,96
04/07/2023 04:55 PM EDT,96
04/07/2023 05:00 PM EDT,84
04/07/2023 05:05 PM EDT,108
04/07/2023 05:10 PM EDT,108
04/07/2023 05:15 PM EDT,96
04/07/2023 05:20 PM EDT,84
04/07/2023 05:25 PM EDT,96
04/07/2023 05:30 PM EDT,96
04/07/2023 05:35 PM EDT,120
04/07/2023 05:40 PM EDT,120
04/07/2023 05:45 PM EDT,120
04/07/2023 05:50 PM EDT,108
04/07/2023 05:55 PM EDT,108
04/07/2023 06:00 PM EDT,120
04/07/2023 06:05 PM EDT,96
04/07/2023 06:10 PM EDT,96
04/07/2023 06:15 PM EDT,48
04/07/2023 06:20 PM EDT,0
04/07/2023 06:25 PM EDT,0
04/07/2023 06:30 PM EDT,0
04/07/2023 06:35 PM EDT,0
04/07/2023 06:40 PM EDT,0
04/07/2023 06:45 PM EDT,12
04/07/2023 06:50 PM EDT,0
04/07/2023 06:55 PM EDT,0
04/07/2023 07:00 PM EDT,0
04/07/2023 07:05 PM EDT,12
04/07/2023 07:10 PM EDT,0
04/07/2023 07:15 PM EDT,0
04/07/2023 07:20 PM EDT,0
04/07/2023 07:25 PM EDT,0
04/07/2023 07:30 PM EDT,0
04/07/2023 07:35 PM EDT,0
04/07/2023 07:40 PM EDT,0
04/07/2023 07:45 PM EDT,0
04/07/2023 07:50 PM EDT,0
04/07/2023 07:55 PM EDT,0
04/07/2023 08:00 PM EDT,0
04/07/2023 08:05 PM EDT,0
04/07/2023 08:10 PM EDT,0
04/07/2023 08:15 PM EDT,0
04/07/2023 08:20 PM EDT,0
04/07/2023 08:25 PM EDT,0
04/07/2023 08:30 PM EDT,0
04/07/2023 08:35 PM EDT,0
04/07/2023 08:40 PM EDT,0
04/07/2023 08:45 PM EDT,0
04/07/2023 08:50 PM EDT,0
04/07/2023 08:55 PM EDT,0
04/07/2023 09:00 PM EDT,0
04/07/2023 09:05 PM EDT,0
04/07/2023 09:10 PM EDT,0
04/07/2023 09:15 PM EDT,0
04/07/2023 09:20 PM EDT,0
04/07/2023 09:25 PM EDT,0
04/07/2023 09:30 PM EDT,0
04/07/2023 09:35 PM EDT,0
04/07/2023 09:40 PM EDT,0
04/07/2023 09:45 PM EDT,0
04/07/2023 09:50 PM EDT,0
04/07/2023 09:55 PM EDT,0
04/07/2023 10:00 PM EDT,0
04/07/2023 10:05 PM EDT,0
04/07/2023 10:10 PM EDT,0
04/07/2023 10:15 PM EDT,0
04/07/2023 10:20 PM EDT,0
04/07/2023 10:25 PM EDT,0
04/07/2023 10:30 PM EDT,0
04/07/2023 10:35 PM EDT,0
04/07/2023 10:40 PM EDT,0
04/07/2023 10:45 PM EDT,0
04/07/2023 10:50 PM EDT,0
04/07/2023 10:55 PM EDT,0
04/07/2023 11:00 PM EDT,0
04/07/2023 11:05 PM EDT,0
04/07/2023 11:10 PM EDT,0
04/07/2023 11:15 PM EDT,0
04/07/2023 11:20 PM EDT,0
04/07/2023 11:25 PM EDT,0
04/07/2023 11:30 PM EDT,0
04/07/2023 11:35 PM EDT,0
04/07/2023 11:40 PM EDT,0
04/07/2023 11:45 PM EDT,0
04/07/2023 11:50 PM EDT,0
04/07/2023 11:55 PM EDT,0
04/08/2023 12:00 AM EDT,0
04/08/2023 12:05 AM EDT,0
04/08/2023 12:10 AM EDT,0
04/08/2023 12:15 AM EDT,0
04/08/2023 12:20 AM EDT,0
04/08/2023 12:25 AM EDT,0
04/08/2023 12:30 AM EDT,0
04/08/2023 12:35 AM EDT,0
04/08/2023 12:40 AM EDT,0
04/08/2023 12:45 AM EDT,0
04/08/2023 12:50 AM EDT,0
04/08/2023 12:55 AM EDT,0
04/08/2023 01:00 AM EDT,0
04/08/2023 01:05 AM EDT,0
04/08/2023 01:10 AM EDT,0
04/08/2023 01:15 AM EDT,0
04/08/2023 01:20 AM EDT,0
04/08/2023 01:25 AM EDT,0
04/08/2023 01:30 AM EDT,0
04/08/2023 01:35 AM EDT,0
04/08/2023 01:40 AM EDT,0
04/08/2023 01:45 AM EDT,0
04/08/2023 01:50 AM EDT,0
04/08/2023 01:55 AM EDT,0
04/08/2023 02:00 AM EDT,0
04/08/2023 02:05 AM EDT,0
04/08/2023 02:10 AM EDT,0
04/08/2023 02:15 AM EDT,0
04/08/2023 02:20 AM EDT,0
04/08/2023 02:25 AM EDT,0
04/08/2023 02:30 AM EDT,0
04/08/2023 02:35 AM EDT,0
04/08/2023 02:40 AM EDT,0
04/08/2023 02:45 AM EDT,0
04/08/2023 02:50 AM EDT,0
04/08/2023 02:55 AM EDT,0
04/08/2023 03:00 AM EDT,0
04/08/2023 03:05 AM EDT,0
04/08/2023 03:10 AM EDT,0
04/08/2023 03:15 AM EDT,0
04/08/2023 03:20 AM EDT,0
04/08/2023 03:25 AM EDT,0
04/08/2023 03:30 AM EDT,0
04/08/2023 03:35 AM EDT,0
04/08/2023 03:40 AM EDT,0
04/08/2023 03:45 AM EDT,0
04/08/2023 03:50 AM EDT,0
04/08/2023 03:55 AM EDT,0
04/08/2023 04:00 AM EDT,0
04/08/2023 04:05 AM EDT,0
04/08/2023 04:10 AM EDT,0
04/08/2023 04:15 AM EDT,0
04/08/2023 04:20 AM EDT,0
04/08/2023 04:25 AM EDT,0
04/08/2023 04:30 AM EDT,0
04/08/2023 04:35 AM EDT,0
04/08/2023 04:40 AM EDT,0
04/08/2023 04:45 AM EDT,0
04/08/2023 04:50 AM EDT,0
04/08/2023 04:55 AM EDT,0
04/08/2023 05:00 AM EDT,0
04/08/2023 05:05 AM EDT,0
04/08/2023 05:10 AM EDT,0
04/08/2023 05:15 AM EDT,0
04/08/2023 05:20 AM EDT,0
04/08/2023 05:25 AM EDT,0
04/08/2023 05:30 AM EDT,0
04/08/2023 05:35 AM EDT,0
04/08/2023 05:40 AM EDT,0
04/08/2023 05:45 AM EDT,0
04/08/2023 05:50 AM EDT,0
04/08/2023 05:55 AM EDT,0
04/08/2023 06:00 AM EDT,0
04/08/2023 06:05 AM EDT,0
04/08/2023 06:10 AM EDT,0
04/08/2023 06:15 AM EDT,0
04/08/2023 06:20 AM EDT,0
04/08/2023 06:25 AM EDT,0
04/08/2023 06:30 AM EDT,0
04/08/2023 06:35 AM EDT,0
04/08/2023 06:40 AM EDT,0
04/08/2023 06:45 AM EDT,0
04/08/2023 06:50 AM EDT,0
04/08/2023 06:55 AM EDT,0
04/08/2023 07:00 AM EDT,0
04/08/2023 07:05 AM EDT,0
04/08/2023 07:10 AM EDT,0
04/08/2023 07:15 AM EDT,0
04/08/2023 07:20 AM EDT,24
04/08/2023 07:25 AM EDT,24
04/08/2023 07:30 AM EDT,24
04/08/2023 07:35 AM EDT,52
04/08/2023 07:40 AM EDT,52
04/08/2023 07:45 AM EDT,52
04/08/2023 07:50 AM EDT,84
04/08/2023 07:55 AM EDT,84
04/08/2023 08:00 AM EDT,84
04/08/2023 08:05 AM EDT,120
04/08/2023 08:10 AM EDT,120
04/08/2023 08:15 AM EDT,120
04/08/2023 08:20 AM EDT,96
04/08/2023 08:25 AM EDT,96
04/08/2023 08:30 AM EDT,96
04/08/2023 08:35 AM EDT,116
04/08/2023 08:40 AM EDT,116
04/08/2023 08:45 AM EDT,116
04/08/2023 08:50 AM EDT,192
04/08/2023 08:55 AM EDT,192
04/08/2023 09:00 AM EDT,192
04/08/2023 09:05 AM EDT,204
04/08/2023 09:10 AM EDT,204
04/08/2023 09:15 AM EDT,204
04/08/2023 09:20 AM EDT,256
04/08/2023 09:25 AM EDT,256
04/08/2023 09:30 AM EDT,256
04/08/2023 09:35 AM EDT,276
04/08/2023 09:40 AM EDT,276
04/08/2023 09:45 AM EDT,276
04/08/2023 09:50 AM EDT,312
04/08/2023 09:55 AM EDT,312
04/08/2023 10:00 AM EDT,312
04/08/2023 10:05 AM EDT,468
04/08/2023 10:10 AM EDT,468
04/08/2023 10:15 AM EDT,468
04/08/2023 10:20 AM EDT,360
04/08/2023 10:25 AM EDT,360
04/08/2023 10:30 AM EDT,360
04/08/2023 10:35 AM EDT,412
04/08/2023 10:40 AM EDT,412
04/08/2023 10:45 AM EDT,412
04/08/2023 10:50 AM EDT,552
04/08/2023 10:55 AM EDT,552
04/08/2023 11:00 AM EDT,552
04/08/2023 11:05 AM EDT,448
04/08/2023 11:10 AM EDT,448
04/08/2023 11:15 AM EDT,448
04/08/2023 11:20 AM EDT,340
04/08/2023 11:25 AM EDT,340
04/08/2023 11:30 AM EDT,340
04/08/2023 11:35 AM EDT,276
04/08/2023 11:40 AM EDT,276
04/08/2023 11:45 AM EDT,276
04/08/2023 11:50 AM EDT,244
04/08/2023 11:55 AM EDT,244
04/08/2023 12:00 PM EDT,244
04/08/2023 12:05 PM EDT,352
04/08/2023 12:10 PM EDT,352
04/08/2023 12:15 PM EDT,352
04/08/2023 12:20 PM EDT,388
04/08/2023 12:25 PM EDT,388
04/08/2023 12:30 PM EDT,388
04/08/2023 12:35 PM EDT,440
04/08/2023 12:40 PM EDT,440
04/08/2023 12:45 PM EDT,440
04/08/2023 12:50 PM EDT,496
04/08/2023 12:55 PM EDT,496
04/08/2023 01:00 PM EDT,496
04/08/2023 01:05 PM EDT,476
04/08/2023 01:10 PM EDT,476
04/08/2023 01:15 PM EDT,476
04/08/2023 01:20 PM EDT,576
04/08/2023 01:25 PM EDT,576
04/08/2023 01:30 PM EDT,576
04/08/2023 01:35 PM EDT,608
04/08/2023 01:40 PM EDT,608
04/08/2023 01:45 PM EDT,608
04/08/2023 01:50 PM EDT,612
04/08/2023 01:55 PM EDT,612
04/08/2023 02:00 PM EDT,612
04/08/2023 02:05 PM EDT,568
04/08/2023 02:10 PM EDT,568
04/08/2023 02:15 PM EDT,568
04/08/2023 02:20 PM EDT,628
04/08/2023 02:25 PM EDT,628
04/08/2023 02:30 PM EDT,628
04/08/2023 02:35 PM EDT,512
04/08/2023 02:40 PM EDT,512
04/08/2023 02:45 PM EDT,512
04/08/2023 02:50 PM EDT,332
04/08/2023 02:55 PM EDT,332
04/08/2023 03:00 PM EDT,332
04/08/2023 03:05 PM EDT,480
04/08/2023 03:10 PM EDT,480
04/08/2023 03:15 PM EDT,480
04/08/2023 03:20 PM EDT,372
04/08/2023 03:25 PM EDT,372
04/08/2023 03:30 PM EDT,372
04/08/2023 03:35 PM EDT,488
04/08/2023 03:40 PM EDT,488
04/08/2023 03:45 PM EDT,488
04/08/2023 03:50 PM EDT,288
04/08/2023 03:55 PM EDT,288
04/08/2023 04:00 PM EDT,288
04/08/2023 04:05 PM EDT,264
04/08/2023 04:10 PM EDT,264
04/08/2023 04:15 PM EDT,264
04/08/2023 04:20 PM EDT,232
04/08/2023 04:25 PM EDT,232
04/08/2023 04:30 PM EDT,232
04/08/2023 04:35 PM EDT,440
04/08/2023 04:40 PM EDT,440
04/08/2023 04:45 PM EDT,440
04/08/2023 04:50 PM EDT,320
04/08/2023 04:55 PM EDT,320
04/08/2023 05:00 PM EDT,320
04/08/2023 05:05 PM EDT,256
04/08/2023 05:10 PM EDT,256
04/08/2023 05:15 PM EDT,256
04/08/2023 05:20 PM EDT,264
04/08/2023 05:25 PM EDT,264
04/08/2023 05:30 PM EDT,264
04/08/2023 05:35 PM EDT,204
04/08/2023 05:40 PM EDT,204
04/08/2023 05:45 PM EDT,204
04/08/2023 05:50 PM EDT,132
04/08/2023 05:55 PM EDT,132
04/08/2023 06:00 PM EDT,132
04/08/2023 06:05 PM EDT,80
04/08/2023 06:10 PM EDT,80
04/08/2023 06:15 PM EDT,80
04/08/2023 06:20 PM EDT,40
04/08/2023 06:25 PM EDT,40
04/08/2023 06:30 PM EDT,40
04/08/2023 06:35 PM EDT,16
04/08/2023 06:40 PM EDT,16
04/08/2023 06:45 PM EDT,16
04/08/2023 06:50 PM EDT,0
04/08/2023 06:55 PM EDT,0
04/08/2023 07:00 PM EDT,0
04/08/2023 07:05 PM EDT,0
04/08/2023 07:10 PM EDT,0
04/08/2023 07:15 PM EDT,0
04/08/2023 07:20 PM EDT,0
04/08/2023 07:25 PM EDT,0
04/08/2023 07:30 PM EDT,0
04/08/2023 07:35 PM EDT,0
04/08/2023 07:40 PM EDT,0
04/08/2023 07:45 PM EDT,0
04/08/2023 07:50 PM EDT,0
04/08/2023 07:55 PM EDT,0
04/08/2023 08:00 PM EDT,0
04/08/2023 08:05 PM EDT,0
04/08/2023 08:10 PM EDT,0
04/08/2023 08:15 PM EDT,0
04/08/2023 08:20 PM EDT,0
04/08/2023 08:25 PM EDT,0
04/08/2023 08:30 PM EDT,0
04/08/2023 08:35 PM EDT,0
04/08/2023 08:40 PM EDT,0
04/08/2023 08:45 PM EDT,0
04/08/2023 08:50 PM EDT,0
04/08/2023 08:55 PM EDT,0
04/08/2023 09:00 PM EDT,0
04/08/2023 09:05 PM EDT,0
04/08/2023 09:10 PM EDT,0
04/08/2023 09:15 PM EDT,0
04/08/2023 09:20 PM EDT,0
04/08/2023 09:25 PM EDT,0
04/08/2023 09:30 PM EDT,0
04/08/2023 09:35 PM EDT,0
04/08/2023 09:40 PM EDT,0
04/08/2023 09:45 PM EDT,0
04/08/2023 09:50 PM EDT,0
04/08/2023 09:55 PM EDT,0
04/08/2023 10:00 PM EDT,0
04/08/2023 10:05 PM EDT,0
04/08/2023 10:10 PM EDT,0
04/08/2023 10:15 PM EDT,0
04/08/2023 10:20 PM EDT,0
04/08/2023 10:25 PM EDT,0
04/08/2023 10:30 PM EDT,0
04/08/2023 10:35 PM EDT,0
04/08/2023 10:40 PM EDT,0
04/08/2023 10:45 PM EDT,0
04/08/2023 10:50 PM EDT,0
04/08/2023 10:55 PM EDT,0
04/08/2023 11:00 PM EDT,0
04/08/2023 11:05 PM EDT,0
04/08/2023 11:10 PM EDT,0
04/08/2023 11:15 PM EDT,0
04/08/2023 11:20 PM EDT,0
04/08/2023 11:25 PM EDT,0
04/08/2023 11:30 PM EDT,0
04/08/2023 11:35 PM EDT,0
04/08/2023 11:40 PM EDT,0
04/08/2023 11:45 PM EDT,0
04/08/2023 11:50 PM EDT,0
04/08/2023 11:55 PM EDT,0
04/09/2023 12:00 AM EDT,0
