Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2023-12-01 15:30:00 -0500,62,66,0,4
2023-12-01 15:45:00 -0500,43,47,0,4
2023-12-01 16:00:00 -0500,37,42,0,5
2023-12-01 16:15:00 -0500,19,23,0,4
2023-12-01 16:30:00 -0500,2,3,0,1
2023-12-01 16:45:00 -0500,0,0,0,0
2023-12-01 17:00:00 -0500,0,0,0,0
2023-12-01 17:15:00 -0500,0,0,0,0
2023-12-01 17:30:00 -0500,0,0,0,0
2023-12-01 17:45:00 -0500,0,0,0,0
2023-12-01 18:00:00 -0500,0,0,0,0
2023-12-01 18:15:00 -0500,0,0,0,0
2023-12-01 18:30:00 -0500,0,0,0,0
2023-12-01 18:45:00 -0500,0,0,0,0
2023-12-01 19:00:00 -0500,0,0,0,0
2023-12-01 19:15:00 -0500,0,0,0,0
2023-12-01 19:30:00 -0500,0,0,0,0
2023-12-01 19:45:00 -0500,0,0,0,0
2023-12-01 20:00:00 -0500,0,0,0,0
2023-12-01 20:15:00 -0500,0,0,0,0
2023-12-01 20:30:00 -0500,0,0,0,0
2023-12-01 20:45:00 -0500,0,0,0,0
2023-12-01 21:00:00 -0500,0,0,0,0
2023-12-01 21:15:00 -0500,0,0,0,0
2023-12-01 21:30:00 -0500,0,0,0,0
2023-12-01 21:45:00 -0500,0,0,0,0
2023-12-01 22:00:00 -0500,0,0,0,0
2023-12-01 22:15:00 -0500,0,0,0,0
2023-12-01 22:30:00 -0500,0,0,0,0
2023-12-01 22:45:00 -0500,0,0,0,0
2023-12-01 23:00:00 -0500,0,0,0,0
2023-12-01 23:15:00 -0500,0,0,0,0
2023-12-01 23:30:00 -0500,0,0,0,0
2023-12-01 23:45:00 -0500,0,0,0,0
2023-12-02 00:00:00 -0500,0,0,0,0
2023-12-02 00:15:00 -0500,0,0,0,0
2023-12-02 00:30:00 -0500,0,0,0,0
2023-12-02 00:45:00 -0500,0,0,0,0
2023-12-02 01:00:00 -0500,0,0,0,0
2023-12-02 01:15:00 -0500,0,0,0,0
2023-12-02 01:30:00 -0500,0,0,0,0
2023-12-02 01:45:00 -0500,0,0,0,0
2023-12-02 02:00:00 -0500,0,0,0,0
2023-12-02 02:15:00 -0500,0,0,0,0
2023-12-02 02:30:00 -0500,0,0,0,0
2023-12-02 02:45:00 -0500,0,0,0,0
2023-12-02 03:00:00 -0500,0,0,0,0
2023-12-02 03:15:00 -0500,0,0,0,0
2023-12-02 03:30:00 -0500,0,0,0,0
2023-12-02 03:45:00 -0500,0,0,0,0
2023-12-02 04:00:00 -0500,0,0,0,0
2023-12-02 04:15:00 -0500,0,0,0,0
2023-12-02 04:30:00 -0500,0,0,0,0
2023-12-02 04:45:00 -0500,0,0,0,0
2023-12-02 05:00:00 -0500,0,0,0,0
2023-12-02 05:15:00 -0500,0,0,0,0
2023-12-02 05:30:00 -0500,0,0,0,0
2023-12-02 05:45:00 -0500,0,0,0,0
2023-12-02 06:00:00 -0500,0,0,0,0
2023-12-02 06:15:00 -0500,0,0,0,0
2023-12-02 06:30:00 -0500,0,0,0,0
2023-12-02 06:45:00 -0500,0,0,0,0
2023-12-02 07:00:00 -0500,0,0,0,0
2023-12-02 07:15:00 -0500,0,0,0,0
2023-12-02 07:30:00 -0500,0,0,0,0
2023-12-02 07:45:00 -0500,0,0,0,0
2023-12-02 08:00:00 -0500,13,17,0,4
2023-12-02 08:15:00 -0500,19,23,0,5
2023-12-02 08:30:00 -0500,22,24,0,2
2023-12-02 08:45:00 -0500,43,49,0,6
2023-12-02 09:00:00 -0500,44,47,0,3
2023-12-02 09:15:00 -0500,64,68,0,4
2023-12-02 09:30:00 -0500,65,70,0,5
2023-12-02 09:45:00 -0500,86,89,0,3
2023-12-02 10:00:00 -0500,107,111,0,5
2023-12-02 10:15:00 -0500,130,134,0,4
2023-12-02 10:30:00 -0500,181,184,0,3
2023-12-02 10:45:00 -0500,182,188,0,7
2023-12-02 11:00:00 -0500,69,66,3,0
2023-12-02 11:15:00 -0500,100,107,0,7
2023-12-02 11:30:00 -0500,116,122,0,6
2023-12-02 11:45:00 -0500,78,82,0,5
2023-12-02 12:00:00 -0500,48,50,0,2
2023-12-02 12:15:00 -0500,70,76,0,6
2023-12-02 12:30:00 -0500,84,87,0,3
2023-12-02 12:45:00 -0500,122,125,0,3
2023-12-02 13:00:00 -0500,139,144,0,5
2023-12-02 13:15:00 -0500,144,148,0,4
2023-12-02 13:30:00 -0500,172,172,0,0
2023-12-02 13:45:00 -0500,212,222,0,10
2023-12-02 14:00:00 -0500,134,136,0,2
2023-12-02 14:15:00 -0500,118,120,0,2
2023-12-02 14:30:00 -0500,155,159,0,4
2023-12-02 14:45:00 -0500,139,143,0,5
2023-12-02 15:00:00 -0500,91,95,0,4
2023-12-02 15:15:00 -0500,76,81,0,5
2023-12-02 15:30:00 -0500,50,53,0,3
2023-12-02 15:45:00 -0500,38,43,0,5
2023-12-02 16:00:00 -0500,22,26,0,4
2023-12-02 16:15:00 -0500,11,14,0,3
2023-12-02 16:30:00 -0500,0,0,0,0
2023-12-02 16:45:00 -0500,0,0,0,0
2023-12-02 17:00:00 -0500,0,0,0,0
2023-12-02 17:15:00 -0500,0,0,0,0
2023-12-02 17:30:00 -0500,0,0,0,0
2023-12-02 17:45:00 -0500,0,0,0,0
2023-12-02 18:00:00 -0500,0,0,0,0
2023-12-02 18:15:00 -0500,0,0,0,0
2023-12-02 18:30:00 -0500,0,0,0,0
2023-12-02 18:45:00 -0500,0,0,0,0
2023-12-02 19:00:00 -0500,0,0,0,0
2023-12-02 19:15:00 -0500,0,0,0,0
2023-12-02 19:30:00 -0500,0,0,0,0
2023-12-02 19:45:00 -0500,0,0,0,0
2023-12-02 20:00:00 -0500,0,0,0,0
2023-12-02 20:15:00 -0500,0,0,0,0
2023-12-02 20:30:00 -0500,0,0,0,0
2023-12-02 20:45:00 -0500,0,0,0,0
2023-12-02 21:00:00 -0500,0,0,0,0
2023-12-02 21:15:00 -0500,0,0,0,0
2023-12-02 21:30:00 -0500,0,0,0,0
2023-12-02 21:45:00 -0500,0,0,0,0
2023-12-02 22:00:00 -0500,0,0,0,0
2023-12-02 22:15:00 -0500,0,0,0,0
2023-12-02 22:30:00 -0500,0,0,0,0
2023-12-02 22:45:00 -0500,0,0,0,0
2023-12-02 23:00:00 -0500,0,0,0,0
2023-12-02 23:15:00 -0500,0,0,0,0
2023-12-02 23:30:00 -0500,0,0,0,0
2023-12-02 23:45:00 -0500,0,0,0,0
2023-12-03 00:00:00 -0500,0,0,0,0
2023-12-03 00:15:00 -0500,0,0,0,0
2023-12-03 00:30:00 -0500,0,0,0,0
2023-12-03 00:45:00 -0500,0,0,0,0
2023-12-03 01:00:00 -0500,0,0,0,0
2023-12-03 01:15:00 -0500,0,0,0,0
2023-12-03 01:30:00 -0500,0,0,0,0
2023-12-03 01:45:00 -0500,0,0,0,0
2023-12-03 02:00:00 -0500,0,0,0,0
2023-12-03 02:15:00 -0500,0,0,0,0
2023-12-03 02:30:00 -0500,0,0,0,0
2023-12-03 02:45:00 -0500,0,0,0,0
2023-12-03 03:00:00 -0500,0,0,0,0
2023-12-03 03:15:00 -0500,0,0,0,0
2023-12-03 03:30:00 -0500,0,0,0,0
2023-12-03 03:45:00 -0500,0,0,0,0
2023-12-03 04:00:00 -0500,0,0,0,0
2023-12-03 04:15:00 -0500,0,0,0,0
2023-12-03 04:30:00 -0500,0,0,0,0
2023-12-03 04:45:00 -0500,0,0,0,0
2023-12-03 05:00:00 -0500,0,0,0,0
2023-12-03 05:15:00 -0500,0,0,0,0
2023-12-03 05:30:00 -0500,0,0,0,0
2023-12-03 05:45:00 -0500,0,0,0,0
2023-12-03 06:00:00 -0500,0,0,0,0
2023-12-03 06:15:00 -0500,0,0,0,0
2023-12-03 06:30:00 -0500,0,0,0,0
2023-12-03 06:45:00 -0500,0,0,0,0
2023-12-03 07:00:00 -0500,0,0,0,0
2023-12-03 07:15:00 -0500,0,0,0,0
2023-12-03 07:30:00 -0500,0,0,0,0
2023-12-03 07:45:00 -0500,3,4,0,1
2023-12-03 08:00:00 -0500,17,21,0,4
2023-12-03 08:15:00 -0500,30,33,0,3
2023-12-03 08:30:00 -0500,40,44,0,4
2023-12-03 08:45:00 -0500,73,78,0,5
2023-12-03 09:00:00 -0500,40,44,0,4
2023-12-03 09:15:00 -0500,63,67,0,4
2023-12-03 09:30:00 -0500,74,77,0,3
2023-12-03 09:45:00 -0500,52,57,0,5
2023-12-03 10:00:00 -0500,76,77,0,1
2023-12-03 10:15:00 -0500,107,116,0,9
2023-12-03 10:30:00 -0500,82,85,0,3
2023-12-03 10:45:00 -0500,97,103,0,6
2023-12-03 11:00:00 -0500,69,72,0,3
2023-12-03 11:15:00 -0500,94,97,0,3
2023-12-03 11:30:00 -0500,102,110,0,8
2023-12-03 11:45:00 -0500,64,64,0,0
2023-12-03 12:00:00 -0500,101,107,0,6
2023-12-03 12:15:00 -0500,177,179,0,2
2023-12-03 12:30:00 -0500,181,184,0,3
2023-12-03 12:45:00 -0500,170,174,0,4
2023-12-03 13:00:00 -0500,195,199,0,4
2023-12-03 13:15:00 -0500,173,175,0,2
2023-12-03 13:30:00 -0500,179,181,0,2
2023-12-03 13:45:00 -0500,155,158,0,3
2023-12-03 14:00:00 -0500,129,134,0,5
2023-12-03 14:15:00 -0500,90,96,0,6
2023-12-03 14:30:00 -0500,76,77,0,1
2023-12-03 14:45:00 -0500,97,103,0,6
2023-12-03 15:00:00 -0500,104,108,0,4
2023-12-03 15:15:00 -0500,109,113,0,4
2023-12-03 15:30:00 -0500,89,93,0,4
2023-12-03 15:45:00 -0500,73,77,0,4
2023-12-03 16:00:00 -0500,52,56,0,4
2023-12-03 16:15:00 -0500,27,32,0,5
2023-12-03 16:30:00 -0500,6,8,0,2
2023-12-03 16:45:00 -0500,0,0,0,0
2023-12-03 17:00:00 -0500,0,0,0,0
2023-12-03 17:15:00 -0500,0,0,0,0
2023-12-03 17:30:00 -0500,0,0,0,0
2023-12-03 17:45:00 -0500,0,0,0,0
2023-12-03 18:00:00 -0500,0,0,0,0
2023-12-03 18:15:00 -0500,0,0,0,0
2023-12-03 18:30:00 -0500,0,0,0,0
2023-12-03 18:45:00 -0500,0,0,0,0
2023-12-03 19:00:00 -0500,0,0,0,0
2023-12-03 19:15:00 -0500,0,0,0,0
2023-12-03 19:30:00 -0500,0,0,0,0
2023-12-03 19:45:00 -0500,0,0,0,0
2023-12-03 20:00:00 -0500,0,0,0,0
2023-12-03 20:15:00 -0500,0,0,0,0
2023-12-03 20:30:00 -0500,0,0,0,0
2023-12-03 20:45:00 -0500,0,0,0,0
2023-12-03 21:00:00 -0500,0,0,0,0
2023-12-03 21:15:00 -0500,0,0,0,0
2023-12-03 21:30:00 -0500,0,0,0,0
2023-12-03 21:45:00 -0500,0,0,0,0
2023-12-03 22:00:00 -0500,0,0,0,0
2023-12-03 22:15:00 -0500,0,0,0,0
2023-12-03 22:30:00 -0500,0,0,0,0
2023-12-03 22:45:00 -0500,0,0,0,0
2023-12-03 23:00:00 -0500,0,0,0,0
2023-12-03 23:15:00 -0500,0,0,0,0
2023-12-03 23:30:00 -0500,0,0,0,0
2023-12-03 23:45:00 -0500,0,0,0,0
2023-12-04 00:00:00 -0500,0,0,0,0
2023-12-04 00:15:00 -0500,0,0,0,0
2023-12-04 00:30:00 -0500,0,0,0,0
2023-12-04 00:45:00 -0500,0,0,0,0
2023-12-04 01:00:00 -0500,0,0,0,0
2023-12-04 01:15:00 -0500,0,0,0,0
2023-12-04 01:30:00 -0500,0,0,0,0
2023-12-04 01:45:00 -0500,0,0,0,0
2023-12-04 02:00:00 -0500,0,0,0,0
2023-12-04 02:15:00 -0500,0,0,0,0
2023-12-04 02:30:00 -0500,0,0,0,0
2023-12-04 02:45:00 -0500,0,0,0,0
2023-12-04 03:00:00 -0500,0,0,0,0
2023-12-04 03:15:00 -0500,0,0,0,0
2023-12-04 03:30:00 -0500,0,0,0,0
2023-12-04 03:45:00 -0500,0,0,0,0
2023-12-04 04:00:00 -0500,0,0,0,0
2023-12-04 04:15:00 -0500,0,0,0,0
2023-12-04 04:30:00 -0500,0,0,0,0
2023-12-04 04:45:00 -0500,0,0,0,0
2023-12-04 05:00:00 -0500,0,0,0,0
2023-12-04 05:15:00 -0500,0,0,0,0
2023-12-04 05:30:00 -0500,0,0,0,0
2023-12-04 05:45:00 -0500,0,0,0,0
2023-12-04 06:00:00 -0500,0,0,0,0
2023-12-04 06:15:00 -0500,0,0,0,0
2023-12-04 06:30:00 -0500,0,0,0,0
2023-12-04 06:45:00 -0500,0,0,0,0
2023-12-04 07:00:00 -0500,0,0,0,0
2023-12-04 07:15:00 -0500,1,1,0,0
2023-12-04 07:30:00 -0500,20,25,0,5
2023-12-04 07:45:00 -0500,49,52,0,4
2023-12-04 08:00:00 -0500,79,82,0,4
2023-12-04 08:15:00 -0500,146,152,0,6
2023-12-04 08:30:00 -0500,155,158,0,3
2023-12-04 08:45:00 -0500,206,209,0,3
2023-12-04 09:00:00 -0500,266,269,0,3
2023-12-04 09:15:00 -0500,236,237,0,1
2023-12-04 09:30:00 -0500,156,160,0,4
2023-12-04 09:45:00 -0500,149,152,0,3
2023-12-04 10:00:00 -0500,173,176,0,4
2023-12-04 10:15:00 -0500,178,178,0,0
2023-12-04 10:30:00 -0500,195,198,0,3
2023-12-04 10:45:00 -0500,144,150,0,6
2023-12-04 11:00:00 -0500,136,138,0,2
2023-12-04 11:15:00 -0500,123,128,0,5
2023-12-04 11:30:00 -0500,99,102,0,3
2023-12-04 11:45:00 -0500,79,83,0,4
2023-12-04 12:00:00 -0500,71,75,0,4
2023-12-04 12:15:00 -0500,77,81,0,4
2023-12-04 12:30:00 -0500,70,75,0,5
2023-12-04 12:45:00 -0500,68,72,0,4
2023-12-04 13:00:00 -0500,72,75,0,3
2023-12-04 13:15:00 -0500,113,117,0,4
2023-12-04 13:30:00 -0500,143,148,0,5
2023-12-04 13:45:00 -0500,139,142,0,3
2023-12-04 14:00:00 -0500,101,106,0,5
2023-12-04 14:15:00 -0500,66,68,0,2
2023-12-04 14:30:00 -0500,57,62,0,5
2023-12-04 14:45:00 -0500,85,90,0,5
2023-12-04 15:00:00 -0500,78,80,0,2
2023-12-04 15:15:00 -0500,79,84,0,5
2023-12-04 15:30:00 -0500,64,68,0,5
2023-12-04 15:45:00 -0500,56,60,0,5
2023-12-04 16:00:00 -0500,31,36,0,5
2023-12-04 16:15:00 -0500,12,16,0,4
2023-12-04 16:30:00 -0500,5,7,0,2
2023-12-04 16:45:00 -0500,0,0,0,0
2023-12-04 17:00:00 -0500,0,0,0,0
2023-12-04 17:15:00 -0500,0,0,0,0
2023-12-04 17:30:00 -0500,0,0,0,0
2023-12-04 17:45:00 -0500,0,0,0,0
2023-12-04 18:00:00 -0500,0,0,0,0
2023-12-04 18:15:00 -0500,0,0,0,0
2023-12-04 18:30:00 -0500,0,0,0,0
2023-12-04 18:45:00 -0500,0,0,0,0
2023-12-04 19:00:00 -0500,0,0,0,0
2023-12-04 19:15:00 -0500,0,0,0,0
2023-12-04 19:30:00 -0500,0,0,0,0
2023-12-04 19:45:00 -0500,0,0,0,0
2023-12-04 20:00:00 -0500,0,0,0,0
2023-12-04 20:15:00 -0500,0,0,0,0
2023-12-04 20:30:00 -0500,0,0,0,0
2023-12-04 20:45:00 -0500,0,0,0,0
2023-12-04 21:00:00 -0500,0,0,0,0
2023-12-04 21:15:00 -0500,0,0,0,0
2023-12-04 21:30:00 -0500,0,0,0,0
2023-12-04 21:45:00 -0500,0,0,0,0
2023-12-04 22:00:00 -0500,0,0,0,0
2023-12-04 22:15:00 -0500,0,0,0,0
2023-12-04 22:30:00 -0500,0,0,0,0
2023-12-04 22:45:00 -0500,0,0,0,0
2023-12-04 23:00:00 -0500,0,0,0,0
2023-12-04 23:15:00 -0500,0,0,0,0
2023-12-04 23:30:00 -0500,0,0,0,0
2023-12-04 23:45:00 -0500,0,0,0,0
2023-12-05 00:00:00 -0500,0,0,0,0
2023-12-05 00:15:00 -0500,0,0,0,0
2023-12-05 00:30:00 -0500,0,0,0,0
2023-12-05 00:45:00 -0500,0,0,0,0
2023-12-05 01:00:00 -0500,0,0,0,0
2023-12-05 01:15:00 -0500,0,0,0,0
2023-12-05 01:30:00 -0500,0,0,0,0
2023-12-05 01:45:00 -0500,0,0,0,0
2023-12-05 02:00:00 -0500,0,0,0,0
2023-12-05 02:15:00 -0500,0,0,0,0
2023-12-05 02:30:00 -0500,0,0,0,0
2023-12-05 02:45:00 -0500,0,0,0,0
2023-12-05 03:00:00 -0500,0,0,0,0
2023-12-05 03:15:00 -0500,0,0,0,0
2023-12-05 03:30:00 -0500,0,0,0,0
2023-12-05 03:45:00 -0500,0,0,0,0
2023-12-05 04:00:00 -0500,0,0,0,0
2023-12-05 04:15:00 -0500,0,0,0,0
2023-12-05 04:30:00 -0500,0,0,0,0
2023-12-05 04:45:00 -0500,0,0,0,0
2023-12-05 05:00:00 -0500,0,0,0,0
2023-12-05 05:15:00 -0500,0,0,0,0
2023-12-05 05:30:00 -0500,0,0,0,0
2023-12-05 05:45:00 -0500,0,0,0,0
2023-12-05 06:00:00 -0500,0,0,0,0
2023-12-05 06:15:00 -0500,0,0,0,0
2023-12-05 06:30:00 -0500,0,0,0,0
2023-12-05 06:45:00 -0500,0,0,0,0
2023-12-05 07:00:00 -0500,0,0,0,0
2023-12-05 07:15:00 -0500,1,3,0,2
2023-12-05 07:30:00 -0500,7,12,0,5
2023-12-05 07:45:00 -0500,21,24,0,3
2023-12-05 08:00:00 -0500,55,60,0,5
2023-12-05 08:15:00 -0500,65,68,0,4
2023-12-05 08:30:00 -0500,61,64,0,3
2023-12-05 08:45:00 -0500,77,82,0,5
2023-12-05 09:00:00 -0500,105,108,0,3
2023-12-05 09:15:00 -0500,100,104,0,4
2023-12-05 09:30:00 -0500,66,70,0,5
2023-12-05 09:45:00 -0500,60,64,0,4
2023-12-05 10:00:00 -0500,63,66,0,4
2023-12-05 10:15:00 -0500,80,84,0,4
2023-12-05 10:30:00 -0500,96,100,0,4
2023-12-05 10:45:00 -0500,102,106,0,4
2023-12-05 11:00:00 -0500,130,134,0,4
2023-12-05 11:15:00 -0500,114,117,0,3
2023-12-05 11:30:00 -0500,95,99,0,4
2023-12-05 11:45:00 -0500,76,80,0,4
2023-12-05 12:00:00 -0500,71,76,0,5
2023-12-05 12:15:00 -0500,78,81,0,3
2023-12-05 12:30:00 -0500,73,77,0,4
2023-12-05 12:45:00 -0500,70,74,0,4
2023-12-05 13:00:00 -0500,75,79,0,4
2023-12-05 13:15:00 -0500,115,119,0,4
2023-12-05 13:30:00 -0500,145,148,0,3
2023-12-05 13:45:00 -0500,140,143,0,4
2023-12-05 14:00:00 -0500,102,107,0,5
2023-12-05 14:15:00 -0500,67,71,0,4
2023-12-05 14:30:00 -0500,60,64,0,4
2023-12-05 14:45:00 -0500,80,84,0,4
2023-12-05 15:00:00 -0500,113,117,0,4
2023-12-05 15:15:00 -0500,73,77,0,4
2023-12-05 15:30:00 -0500,50,53,0,3
2023-12-05 15:45:00 -0500,39,44,0,5
2023-12-05 16:00:00 -0500,26,30,0,4
2023-12-05 16:15:00 -0500,28,33,0,5
2023-12-05 16:30:00 -0500,10,14,0,4
2023-12-05 16:45:00 -0500,2,3,0,2
2023-12-05 17:00:00 -0500,0,0,0,0
2023-12-05 17:15:00 -0500,0,0,0,0
2023-12-05 17:30:00 -0500,0,0,0,0
2023-12-05 17:45:00 -0500,0,0,0,0
2023-12-05 18:00:00 -0500,0,0,0,0
2023-12-05 18:15:00 -0500,0,0,0,0
2023-12-05 18:30:00 -0500,0,0,0,0
2023-12-05 18:45:00 -0500,0,0,0,0
2023-12-05 19:00:00 -0500,0,0,0,0
2023-12-05 19:15:00 -0500,0,0,0,0
2023-12-05 19:30:00 -0500,0,0,0,0
2023-12-05 19:45:00 -0500,0,0,0,0
2023-12-05 20:00:00 -0500,0,0,0,0
2023-12-05 20:15:00 -0500,0,0,0,0
2023-12-05 20:30:00 -0500,0,0,0,0
2023-12-05 20:45:00 -0500,0,0,0,0
2023-12-05 21:00:00 -0500,0,0,0,0
2023-12-05 21:15:00 -0500,0,0,0,0
2023-12-05 21:30:00 -0500,0,0,0,0
2023-12-05 21:45:00 -0500,0,0,0,0
2023-12-05 22:00:00 -0500,0,0,0,0
2023-12-05 22:15:00 -0500,0,0,0,0
2023-12-05 22:30:00 -0500,0,0,0,0
2023-12-05 22:45:00 -0500,0,0,0,0
2023-12-05 23:00:00 -0500,0,0,0,0
2023-12-05 23:15:00 -0500,0,0,0,0
2023-12-05 23:30:00 -0500,0,0,0,0
2023-12-05 23:45:00 -0500,0,0,0,0
2023-12-06 00:00:00 -0500,0,0,0,0
2023-12-06 00:15:00 -0500,0,0,0,0
2023-12-06 00:30:00 -0500,0,0,0,0
2023-12-06 00:45:00 -0500,0,0,0,0
2023-12-06 01:00:00 -0500,0,0,0,0
2023-12-06 01:15:00 -0500,0,0,0,0
2023-12-06 01:30:00 -0500,0,0,0,0
2023-12-06 01:45:00 -0500,0,0,0,0
2023-12-06 02:00:00 -0500,0,0,0,0
2023-12-06 02:15:00 -0500,0,0,0,0
2023-12-06 02:30:00 -0500,0,0,0,0
2023-12-06 02:45:00 -0500,0,0,0,0
2023-12-06 03:00:00 -0500,0,0,0,0
2023-12-06 03:15:00 -0500,0,0,0,0
2023-12-06 03:30:00 -0500,0,0,0,0
2023-12-06 03:45:00 -0500,0,0,0,0
2023-12-06 04:00:00 -0500,0,0,0,0
2023-12-06 04:15:00 -0500,0,0,0,0
2023-12-06 04:30:00 -0500,0,0,0,0
2023-12-06 04:45:00 -0500,0,0,0,0
2023-12-06 05:00:00 -0500,0,0,0,0
2023-12-06 05:15:00 -0500,0,0,0,0
2023-12-06 05:30:00 -0500,0,0,0,0
2023-12-06 05:45:00 -0500,0,0,0,0
2023-12-06 06:00:00 -0500,0,0,0,0
2023-12-06 06:15:00 -0500,0,0,0,0
2023-12-06 06:30:00 -0500,0,0,0,0
2023-12-06 06:45:00 -0500,0,0,0,0
2023-12-06 07:00:00 -0500,0,0,0,0
2023-12-06 07:15:00 -0500,0,0,0,0
2023-12-06 07:30:00 -0500,3,4,0,1
2023-12-06 07:45:00 -0500,41,46,0,5
2023-12-06 08:00:00 -0500,76,80,0,4
2023-12-06 08:15:00 -0500,75,80,0,5
2023-12-06 08:30:00 -0500,88,92,0,4
2023-12-06 08:45:00 -0500,99,103,0,4
2023-12-06 09:00:00 -0500,135,140,0,5
2023-12-06 09:15:00 -0500,117,120,0,3
2023-12-06 09:30:00 -0500,194,197,0,3
2023-12-06 09:45:00 -0500,195,202,0,7
2023-12-06 10:00:00 -0500,171,172,0,1
2023-12-06 10:15:00 -0500,145,149,0,4
2023-12-06 10:30:00 -0500,206,208,0,3
2023-12-06 10:45:00 -0500,237,244,0,7
2023-12-06 11:00:00 -0500,205,202,3,0
2023-12-06 11:15:00 -0500,223,226,0,3
2023-12-06 11:30:00 -0500,241,239,2,0
2023-12-06 11:45:00 -0500,197,208,0,11
2023-12-06 12:00:00 -0500,262,264,0,2
2023-12-06 12:15:00 -0500,180,182,0,2
2023-12-06 12:30:00 -0500,164,168,0,4
2023-12-06 12:45:00 -0500,86,88,0,2
2023-12-06 13:00:00 -0500,130,126,4,0
2023-12-06 13:15:00 -0500,130,140,0,10
2023-12-06 13:30:00 -0500,83,88,0,5
2023-12-06 13:45:00 -0500,101,104,0,3
2023-12-06 14:00:00 -0500,100,104,0,5
2023-12-06 14:15:00 -0500,76,80,0,5
2023-12-06 14:30:00 -0500,105,110,0,5
2023-12-06 14:45:00 -0500,73,76,0,3
2023-12-06 15:00:00 -0500,73,77,0,4
2023-12-06 15:15:00 -0500,70,74,0,4
2023-12-06 15:30:00 -0500,51,55,0,5
2023-12-06 15:45:00 -0500,37,41,0,4
2023-12-06 16:00:00 -0500,17,21,0,4
2023-12-06 16:15:00 -0500,11,14,0,4
2023-12-06 16:30:00 -0500,4,8,0,4
2023-12-06 16:45:00 -0500,0,2,0,2
2023-12-06 17:00:00 -0500,0,0,0,0
2023-12-06 17:15:00 -0500,0,0,0,0
2023-12-06 17:30:00 -0500,0,0,0,0
2023-12-06 17:45:00 -0500,0,0,0,0
2023-12-06 18:00:00 -0500,0,0,0,0
2023-12-06 18:15:00 -0500,0,0,0,0
2023-12-06 18:30:00 -0500,0,0,0,0
