Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2023-11-03 10:30:00 -0400,72,76,0,4
2023-11-03 10:45:00 -0400,67,72,0,5
2023-11-03 11:00:00 -0400,66,70,0,4
2023-11-03 11:15:00 -0400,75,79,0,4
2023-11-03 11:30:00 -0400,86,89,0,3
2023-11-03 11:45:00 -0400,167,170,0,3
2023-11-03 12:00:00 -0400,170,170,0,0
2023-11-03 12:15:00 -0400,361,362,0,1
2023-11-03 12:30:00 -0400,582,580,2,0
2023-11-03 12:45:00 -0400,705,698,7,0
2023-11-03 13:00:00 -0400,687,685,2,0
2023-11-03 13:15:00 -0400,438,437,1,0
2023-11-03 13:30:00 -0400,304,304,0,0
2023-11-03 13:45:00 -0400,250,252,0,2
2023-11-03 14:00:00 -0400,240,239,1,0
2023-11-03 14:15:00 -0400,251,252,0,1
2023-11-03 14:30:00 -0400,216,218,0,2
2023-11-03 14:45:00 -0400,182,184,0,2
2023-11-03 15:00:00 -0400,112,116,0,4
2023-11-03 15:15:00 -0400,70,73,0,3
2023-11-03 15:30:00 -0400,61,65,0,4
2023-11-03 15:45:00 -0400,46,50,0,4
2023-11-03 16:00:00 -0400,51,55,0,4
2023-11-03 16:15:00 -0400,42,46,0,4
2023-11-03 16:30:00 -0400,38,42,0,4
2023-11-03 16:45:00 -0400,50,54,0,4
2023-11-03 17:00:00 -0400,37,40,0,3
2023-11-03 17:15:00 -0400,21,25,0,4
2023-11-03 17:30:00 -0400,11,15,0,4
2023-11-03 17:45:00 -0400,4,6,0,2
2023-11-03 18:00:00 -0400,0,0,0,0
2023-11-03 18:15:00 -0400,0,0,0,0
2023-11-03 18:30:00 -0400,0,0,0,0
2023-11-03 18:45:00 -0400,0,0,0,0
2023-11-03 19:00:00 -0400,0,0,0,0
2023-11-03 19:15:00 -0400,0,0,0,0
2023-11-03 19:30:00 -0400,0,0,0,0
2023-11-03 19:45:00 -0400,0,0,0,0
2023-11-03 20:00:00 -0400,0,0,0,0
2023-11-03 20:15:00 -0400,0,0,0,0
2023-11-03 20:30:00 -0400,0,0,0,0
2023-11-03 20:45:00 -0400,0,0,0,0
2023-11-03 21:00:00 -0400,0,0,0,0
2023-11-03 21:15:00 -0400,0,0,0,0
2023-11-03 21:30:00 -0400,0,0,0,0
2023-11-03 21:45:00 -0400,0,0,0,0
2023-11-03 22:00:00 -0400,0,0,0,0
2023-11-03 22:15:00 -0400,0,0,0,0
2023-11-03 22:30:00 -0400,0,0,0,0
2023-11-03 22:45:00 -0400,0,0,0,0
2023-11-03 23:00:00 -0400,0,0,0,0
2023-11-03 23:15:00 -0400,0,0,0,0
2023-11-03 23:30:00 -0400,0,0,0,0
2023-11-03 23:45:00 -0400,0,0,0,0
2023-11-04 00:00:00 -0400,0,0,0,0
2023-11-04 00:15:00 -0400,0,0,0,0
2023-11-04 00:30:00 -0400,0,0,0,0
2023-11-04 00:45:00 -0400,0,0,0,0
2023-11-04 01:00:00 -0400,0,0,0,0
2023-11-04 01:15:00 -0400,0,0,0,0
2023-11-04 01:30:00 -0400,0,0,0,0
2023-11-04 01:45:00 -0400,0,0,0,0
2023-11-04 02:00:00 -0400,0,0,0,0
2023-11-04 02:15:00 -0400,0,0,0,0
2023-11-04 02:30:00 -0400,0,0,0,0
2023-11-04 02:45:00 -0400,0,0,0,0
2023-11-04 03:00:00 -0400,0,0,0,0
2023-11-04 03:15:00 -0400,0,0,0,0
2023-11-04 03:30:00 -0400,0,0,0,0
2023-11-04 03:45:00 -0400,0,0,0,0
2023-11-04 04:00:00 -0400,0,0,0,0
2023-11-04 04:15:00 -0400,0,0,0,0
2023-11-04 04:30:00 -0400,0,0,0,0
2023-11-04 04:45:00 -0400,0,0,0,0
2023-11-04 05:00:00 -0400,0,0,0,0
2023-11-04 05:15:00 -0400,0,0,0,0
2023-11-04 05:30:00 -0400,0,0,0,0
2023-11-04 05:45:00 -0400,0,0,0,0
2023-11-04 06:00:00 -0400,0,0,0,0
2023-11-04 06:15:00 -0400,0,0,0,0
2023-11-04 06:30:00 -0400,0,0,0,0
2023-11-04 06:45:00 -0400,0,0,0,0
2023-11-04 07:00:00 -0400,0,0,0,0
2023-11-04 07:15:00 -0400,0,0,0,0
2023-11-04 07:30:00 -0400,0,0,0,0
2023-11-04 07:45:00 -0400,0,1,0,1
2023-11-04 08:00:00 -0400,4,7,0,3
2023-11-04 08:15:00 -0400,11,15,0,4
2023-11-04 08:30:00 -0400,19,23,0,4
2023-11-04 08:45:00 -0400,25,29,0,4
2023-11-04 09:00:00 -0400,31,36,0,5
2023-11-04 09:15:00 -0400,58,62,0,4
2023-11-04 09:30:00 -0400,80,84,0,4
2023-11-04 09:45:00 -0400,90,93,0,3
2023-11-04 10:00:00 -0400,73,77,0,4
2023-11-04 10:15:00 -0400,72,76,0,4
2023-11-04 10:30:00 -0400,71,74,0,3
2023-11-04 10:45:00 -0400,66,72,0,6
2023-11-04 11:00:00 -0400,67,70,0,3
2023-11-04 11:15:00 -0400,77,82,0,5
2023-11-04 11:30:00 -0400,85,86,0,1
2023-11-04 11:45:00 -0400,140,144,0,4
2023-11-04 12:00:00 -0400,152,152,0,0
2023-11-04 12:15:00 -0400,329,331,0,2
2023-11-04 12:30:00 -0400,534,535,0,1
2023-11-04 12:45:00 -0400,671,667,4,0
2023-11-04 13:00:00 -0400,643,645,0,2
2023-11-04 13:15:00 -0400,394,390,4,0
2023-11-04 13:30:00 -0400,272,272,0,0
2023-11-04 13:45:00 -0400,226,226,0,0
2023-11-04 14:00:00 -0400,219,220,0,1
2023-11-04 14:15:00 -0400,244,246,0,2
2023-11-04 14:30:00 -0400,218,218,0,0
2023-11-04 14:45:00 -0400,176,180,0,4
2023-11-04 15:00:00 -0400,111,113,0,2
2023-11-04 15:15:00 -0400,65,69,0,4
2023-11-04 15:30:00 -0400,58,62,0,4
2023-11-04 15:45:00 -0400,46,50,0,4
2023-11-04 16:00:00 -0400,48,53,0,5
2023-11-04 16:15:00 -0400,40,44,0,4
2023-11-04 16:30:00 -0400,37,41,0,4
2023-11-04 16:45:00 -0400,48,52,0,4
2023-11-04 17:00:00 -0400,37,41,0,4
2023-11-04 17:15:00 -0400,19,23,0,4
2023-11-04 17:30:00 -0400,10,14,0,4
2023-11-04 17:45:00 -0400,4,4,0,0
2023-11-04 18:00:00 -0400,0,0,0,0
2023-11-04 18:15:00 -0400,0,0,0,0
2023-11-04 18:30:00 -0400,0,0,0,0
2023-11-04 18:45:00 -0400,0,0,0,0
2023-11-04 19:00:00 -0400,0,0,0,0
2023-11-04 19:15:00 -0400,0,0,0,0
2023-11-04 19:30:00 -0400,0,0,0,0
2023-11-04 19:45:00 -0400,0,0,0,0
2023-11-04 20:00:00 -0400,0,0,0,0
2023-11-04 20:15:00 -0400,0,0,0,0
2023-11-04 20:30:00 -0400,0,0,0,0
2023-11-04 20:45:00 -0400,0,0,0,0
2023-11-04 21:00:00 -0400,0,0,0,0
2023-11-04 21:15:00 -0400,0,0,0,0
2023-11-04 21:30:00 -0400,0,0,0,0
2023-11-04 21:45:00 -0400,0,0,0,0
2023-11-04 22:00:00 -0400,0,0,0,0
2023-11-04 22:15:00 -0400,0,0,0,0
2023-11-04 22:30:00 -0400,0,0,0,0
2023-11-04 22:45:00 -0400,0,0,0,0
2023-11-04 23:00:00 -0400,0,0,0,0
2023-11-04 23:15:00 -0400,0,0,0,0
2023-11-04 23:30:00 -0400,0,0,0,0
2023-11-04 23:45:00 -0400,0,0,0,0
2023-11-05 00:00:00 -0400,0,0,0,0
2023-11-05 00:15:00 -0400,0,0,0,0
2023-11-05 00:30:00 -0400,0,0,0,0
2023-11-05 00:45:00 -0400,0,0,0,0
2023-11-05 01:00:00 -0400,0,0,0,0
2023-11-05 01:15:00 -0400,0,0,0,0
2023-11-05 01:30:00 -0400,0,0,0,0
2023-11-05 01:45:00 -0400,0,0,0,0
2023-11-05 01:00:00 -0500,0,0,0,0
2023-11-05 01:15:00 -0500,0,0,0,0
2023-11-05 01:30:00 -0500,0,0,0,0
2023-11-05 01:45:00 -0500,0,0,0,0
2023-11-05 02:00:00 -0500,0,0,0,0
2023-11-05 02:15:00 -0500,0,0,0,0
2023-11-05 02:30:00 -0500,0,0,0,0
2023-11-05 02:45:00 -0500,0,0,0,0
2023-11-05 03:00:00 -0500,0,0,0,0
2023-11-05 03:15:00 -0500,0,0,0,0
2023-11-05 03:30:00 -0500,0,0,0,0
2023-11-05 03:45:00 -0500,0,0,0,0
2023-11-05 04:00:00 -0500,0,0,0,0
2023-11-05 04:15:00 -0500,0,0,0,0
2023-11-05 04:30:00 -0500,0,0,0,0
2023-11-05 04:45:00 -0500,0,0,0,0
2023-11-05 05:00:00 -0500,0,0,0,0
2023-11-05 05:15:00 -0500,0,0,0,0
2023-11-05 05:30:00 -0500,0,0,0,0
2023-11-05 05:45:00 -0500,0,0,0,0
2023-11-05 06:00:00 -0500,0,0,0,0
2023-11-05 06:15:00 -0500,0,0,0,0
2023-11-05 06:30:00 -0500,0,0,0,0
2023-11-05 06:45:00 -0500,3,6,0,3
2023-11-05 07:00:00 -0500,18,22,0,4
2023-11-05 07:15:00 -0500,24,28,0,4
2023-11-05 07:30:00 -0500,45,50,0,5
2023-11-05 07:45:00 -0500,71,74,0,3
2023-11-05 08:00:00 -0500,104,108,0,4
2023-11-05 08:15:00 -0500,115,120,0,5
2023-11-05 08:30:00 -0500,107,111,0,4
2023-11-05 08:45:00 -0500,188,190,0,2
2023-11-05 09:00:00 -0500,201,204,0,3
2023-11-05 09:15:00 -0500,258,261,0,3
2023-11-05 09:30:00 -0500,204,210,0,6
2023-11-05 09:45:00 -0500,166,166,0,0
2023-11-05 10:00:00 -0500,266,270,0,4
2023-11-05 10:15:00 -0500,330,334,0,4
2023-11-05 10:30:00 -0500,368,364,4,0
2023-11-05 10:45:00 -0500,465,463,2,0
2023-11-05 11:00:00 -0500,470,464,6,0
2023-11-05 11:15:00 -0500,467,466,1,0
2023-11-05 11:30:00 -0500,565,561,4,0
2023-11-05 11:45:00 -0500,630,620,10,0
2023-11-05 12:00:00 -0500,694,694,0,0
2023-11-05 12:15:00 -0500,406,405,1,0
2023-11-05 12:30:00 -0500,397,396,1,0
2023-11-05 12:45:00 -0500,412,408,4,0
2023-11-05 13:00:00 -0500,350,348,2,0
2023-11-05 13:15:00 -0500,259,258,1,0
2023-11-05 13:30:00 -0500,217,220,0,3
2023-11-05 13:45:00 -0500,179,180,0,1
2023-11-05 14:00:00 -0500,113,116,0,3
2023-11-05 14:15:00 -0500,71,75,0,4
2023-11-05 14:30:00 -0500,63,67,0,4
2023-11-05 14:45:00 -0500,51,55,0,4
2023-11-05 15:00:00 -0500,52,57,0,5
2023-11-05 15:15:00 -0500,44,48,0,4
2023-11-05 15:30:00 -0500,41,44,0,3
2023-11-05 15:45:00 -0500,50,54,0,4
2023-11-05 16:00:00 -0500,38,42,0,4
2023-11-05 16:15:00 -0500,20,24,0,4
2023-11-05 16:30:00 -0500,12,16,0,4
2023-11-05 16:45:00 -0500,4,6,0,2
2023-11-05 17:00:00 -0500,0,0,0,0
2023-11-05 17:15:00 -0500,0,0,0,0
2023-11-05 17:30:00 -0500,0,0,0,0
2023-11-05 17:45:00 -0500,0,0,0,0
2023-11-05 18:00:00 -0500,0,0,0,0
2023-11-05 18:15:00 -0500,0,0,0,0
2023-11-05 18:30:00 -0500,0,0,0,0
2023-11-05 18:45:00 -0500,0,0,0,0
2023-11-05 19:00:00 -0500,0,0,0,0
2023-11-05 19:15:00 -0500,0,0,0,0
2023-11-05 19:30:00 -0500,0,0,0,0
2023-11-05 19:45:00 -0500,0,0,0,0
2023-11-05 20:00:00 -0500,0,0,0,0
2023-11-05 20:15:00 -0500,0,0,0,0
2023-11-05 20:30:00 -0500,0,0,0,0
2023-11-05 20:45:00 -0500,0,0,0,0
2023-11-05 21:00:00 -0500,0,0,0,0
2023-11-05 21:15:00 -0500,0,0,0,0
2023-11-05 21:30:00 -0500,0,0,0,0
2023-11-05 21:45:00 -0500,0,0,0,0
2023-11-05 22:00:00 -0500,0,0,0,0
2023-11-05 22:15:00 -0500,0,0,0,0
2023-11-05 22:30:00 -0500,0,0,0,0
2023-11-05 22:45:00 -0500,0,0,0,0
2023-11-05 23:00:00 -0500,0,0,0,0
2023-11-05 23:15:00 -0500,0,0,0,0
2023-11-05 23:30:00 -0500,0,0,0,0
2023-11-05 23:45:00 -0500,0,0,0,0
2023-11-06 00:00:00 -0500,0,0,0,0
2023-11-06 00:15:00 -0500,0,0,0,0
2023-11-06 00:30:00 -0500,0,0,0,0
2023-11-06 00:45:00 -0500,0,0,0,0
2023-11-06 01:00:00 -0500,0,0,0,0
2023-11-06 01:15:00 -0500,0,0,0,0
2023-11-06 01:30:00 -0500,0,0,0,0
2023-11-06 01:45:00 -0500,0,0,0,0
2023-11-06 02:00:00 -0500,0,0,0,0
2023-11-06 02:15:00 -0500,0,0,0,0
2023-11-06 02:30:00 -0500,0,0,0,0
2023-11-06 02:45:00 -0500,0,0,0,0
2023-11-06 03:00:00 -0500,0,0,0,0
2023-11-06 03:15:00 -0500,0,0,0,0
2023-11-06 03:30:00 -0500,0,0,0,0
2023-11-06 03:45:00 -0500,0,0,0,0
2023-11-06 04:00:00 -0500,0,0,0,0
2023-11-06 04:15:00 -0500,0,0,0,0
2023-11-06 04:30:00 -0500,0,0,0,0
2023-11-06 04:45:00 -0500,0,0,0,0
2023-11-06 05:00:00 -0500,0,0,0,0
2023-11-06 05:15:00 -0500,0,0,0,0
2023-11-06 05:30:00 -0500,0,0,0,0
2023-11-06 05:45:00 -0500,0,0,0,0
2023-11-06 06:00:00 -0500,0,0,0,0
2023-11-06 06:15:00 -0500,0,0,0,0
2023-11-06 06:30:00 -0500,0,0,0,0
2023-11-06 06:45:00 -0500,0,0,0,0
2023-11-06 07:00:00 -0500,5,8,0,3
2023-11-06 07:15:00 -0500,14,18,0,4
2023-11-06 07:30:00 -0500,23,27,0,4
2023-11-06 07:45:00 -0500,31,35,0,4
2023-11-06 08:00:00 -0500,37,42,0,5
2023-11-06 08:15:00 -0500,63,67,0,4
2023-11-06 08:30:00 -0500,85,89,0,4
2023-11-06 08:45:00 -0500,94,98,0,4
2023-11-06 09:00:00 -0500,85,90,0,5
2023-11-06 09:15:00 -0500,86,90,0,4
2023-11-06 09:30:00 -0500,87,90,0,3
2023-11-06 09:45:00 -0500,84,88,0,4
2023-11-06 10:00:00 -0500,85,88,0,3
2023-11-06 10:15:00 -0500,101,106,0,5
2023-11-06 10:30:00 -0500,102,104,0,2
2023-11-06 10:45:00 -0500,123,128,0,5
2023-11-06 11:00:00 -0500,148,146,2,0
2023-11-06 11:15:00 -0500,250,254,0,4
2023-11-06 11:30:00 -0500,437,437,0,0
2023-11-06 11:45:00 -0500,537,534,3,0
2023-11-06 12:00:00 -0500,519,522,0,3
2023-11-06 12:15:00 -0500,312,310,2,0
2023-11-06 12:30:00 -0500,199,199,0,0
2023-11-06 12:45:00 -0500,198,202,0,4
2023-11-06 13:00:00 -0500,207,207,0,0
2023-11-06 13:15:00 -0500,220,222,0,2
2023-11-06 13:30:00 -0500,209,210,0,1
2023-11-06 13:45:00 -0500,184,188,0,4
2023-11-06 14:00:00 -0500,116,118,0,2
2023-11-06 14:15:00 -0500,79,84,0,5
2023-11-06 14:30:00 -0500,68,72,0,4
2023-11-06 14:45:00 -0500,69,72,0,3
2023-11-06 15:00:00 -0500,92,96,0,4
2023-11-06 15:15:00 -0500,89,93,0,4
2023-11-06 15:30:00 -0500,73,77,0,4
2023-11-06 15:45:00 -0500,73,76,0,3
2023-11-06 16:00:00 -0500,54,58,0,4
2023-11-06 16:15:00 -0500,54,60,0,6
2023-11-06 16:30:00 -0500,30,34,0,4
2023-11-06 16:45:00 -0500,8,10,0,2
2023-11-06 17:00:00 -0500,1,2,0,1
2023-11-06 17:15:00 -0500,0,0,0,0
2023-11-06 17:30:00 -0500,0,0,0,0
