Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:00 AM,71.2,51.0,52.1,70.4,,,29.82,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:05 AM,71.2,52.0,52.7,70.5,,,29.82,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:10 AM,71.2,52.0,52.7,70.5,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:15 AM,71.2,52.0,52.7,70.5,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:20 AM,71.2,52.0,52.7,70.5,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:25 AM,71.0,52.0,52.5,70.2,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:30 AM,70.8,51.0,51.8,70.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:35 AM,70.8,52.0,52.3,70.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:40 AM,70.7,52.0,52.2,69.9,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:45 AM,70.3,52.0,51.8,69.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:50 AM,70.3,52.0,51.8,69.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 12:55 AM,70.3,52.0,51.8,69.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:00 AM,70.3,52.0,51.8,69.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:05 AM,69.9,52.0,51.5,69.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:10 AM,69.9,53.0,52.0,69.1,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:15 AM,69.9,53.0,52.0,69.1,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:20 AM,69.8,53.0,51.9,69.0,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:25 AM,69.6,54.0,52.2,68.8,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:30 AM,69.6,54.0,52.2,68.8,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:35 AM,69.6,54.0,52.2,68.8,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:40 AM,69.6,55.0,52.7,68.8,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:45 AM,69.6,55.0,52.7,68.8,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:50 AM,69.4,55.0,52.5,68.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 1:55 AM,69.4,55.0,52.5,68.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:00 AM,69.4,55.0,52.5,68.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:05 AM,69.4,55.0,52.5,68.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:10 AM,69.4,55.0,52.5,68.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:15 AM,69.2,55.0,52.3,68.4,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:20 AM,69.2,55.0,52.3,68.4,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:25 AM,69.2,55.0,52.3,68.4,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:30 AM,69.0,55.0,52.2,68.2,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:35 AM,69.0,56.0,52.6,68.2,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:40 AM,69.0,56.0,52.6,68.2,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:45 AM,69.0,56.0,52.6,68.2,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:50 AM,69.0,56.0,52.6,68.2,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 2:55 AM,69.0,56.0,52.6,68.2,,,29.77,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 3:00 AM,69.0,56.0,52.6,68.2,,,29.77,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 3:05 AM,69.0,56.0,52.6,68.2,,,29.77,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/03/17 3:10 AM,68.9,56.0,52.5,68.1,,,29.77,,,,,,,,,,,,,
