Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2023/01/15 12:00 AM,30.2,53.0,15.2,30.2,,,30.08,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:05 AM,30.0,54.0,15.4,30.0,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:10 AM,30.0,54.0,15.4,30.0,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:15 AM,29.8,54.0,15.2,29.8,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:20 AM,29.8,54.0,15.2,29.8,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:25 AM,29.8,54.0,15.2,29.8,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:30 AM,29.4,54.0,14.8,29.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:35 AM,29.3,55.0,15.2,29.3,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:40 AM,29.1,55.0,15.0,29.1,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:45 AM,29.3,55.0,15.2,29.3,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:50 AM,29.3,55.0,15.2,29.3,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 12:55 AM,29.1,55.0,15.0,29.1,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:00 AM,29.1,55.0,15.0,29.1,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:05 AM,29.3,55.0,15.2,29.3,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:10 AM,29.1,55.0,15.0,29.1,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:15 AM,28.9,56.0,15.2,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:20 AM,28.9,55.0,14.8,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:25 AM,28.9,55.0,14.8,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:30 AM,28.7,56.0,15.0,28.7,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:35 AM,29.1,55.0,15.0,29.1,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:40 AM,28.9,56.0,15.2,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:45 AM,28.5,55.0,14.4,28.5,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:50 AM,28.4,56.0,14.7,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 1:55 AM,28.4,56.0,14.7,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:00 AM,28.7,56.0,15.0,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:05 AM,28.7,55.0,14.6,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:10 AM,28.4,56.0,14.7,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:15 AM,28.4,56.0,14.7,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:20 AM,28.4,56.0,14.7,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:25 AM,28.4,56.0,14.7,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:30 AM,28.4,56.0,14.7,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:35 AM,28.4,56.0,14.7,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:40 AM,28.5,56.0,14.8,28.5,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:45 AM,28.4,56.0,14.7,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:50 AM,28.7,56.0,15.0,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 2:55 AM,28.7,55.0,14.6,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:00 AM,28.7,55.0,14.6,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:05 AM,28.7,55.0,14.6,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:10 AM,28.7,55.0,14.6,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:15 AM,28.9,55.0,14.8,28.9,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:20 AM,28.9,55.0,14.8,28.9,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:25 AM,28.9,55.0,14.8,28.9,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:30 AM,28.7,55.0,14.6,28.7,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:35 AM,28.9,55.0,14.8,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:40 AM,28.7,55.0,14.6,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:45 AM,28.9,55.0,14.8,28.9,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:50 AM,28.7,55.0,14.6,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 3:55 AM,28.7,55.0,14.6,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:00 AM,28.5,55.0,14.4,28.5,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:05 AM,28.7,55.0,14.6,28.7,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:10 AM,28.7,55.0,14.6,28.7,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:15 AM,28.7,55.0,14.6,28.7,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:20 AM,28.7,55.0,14.6,28.7,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:25 AM,28.5,55.0,14.4,28.5,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:30 AM,28.4,55.0,14.3,28.4,,,30.09,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:35 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:40 AM,28.5,55.0,14.4,28.5,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:45 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:50 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 4:55 AM,28.4,55.0,14.3,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:00 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:05 AM,28.4,55.0,14.3,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:10 AM,28.4,55.0,14.3,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:15 AM,28.5,54.0,14.0,28.5,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:20 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:25 AM,28.4,55.0,14.3,28.4,,,30.1,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:30 AM,28.4,55.0,14.3,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:35 AM,28.4,54.0,13.9,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:40 AM,28.4,55.0,14.3,28.4,,,30.11,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:45 AM,28.2,56.0,14.5,28.2,,,30.12,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:50 AM,28.2,56.0,14.5,28.2,,,30.12,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 5:55 AM,28.2,56.0,14.5,28.2,,,30.12,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:00 AM,28.0,56.0,14.4,28.0,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:05 AM,28.0,56.0,14.4,28.0,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:10 AM,27.6,57.0,14.4,27.6,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:15 AM,27.6,57.0,14.4,27.6,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:20 AM,27.6,57.0,14.4,27.6,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:25 AM,27.6,57.0,14.4,27.6,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:30 AM,27.5,57.0,14.3,27.5,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:35 AM,27.5,57.0,14.3,27.5,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/01/15 6:40 AM,27.1,58.0,14.3,27.1,,,30.14,,,,,,,,,,,,,
