Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2020/07/16 12:00 AM,75.2,87.0,71.1,76.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:05 AM,74.8,88.0,71.0,76.1,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:10 AM,74.8,87.0,70.7,76.1,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:15 AM,74.6,87.0,70.5,75.8,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:20 AM,74.6,88.0,70.8,75.9,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:25 AM,74.4,88.0,70.6,75.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:30 AM,74.4,88.0,70.6,75.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:35 AM,74.4,88.0,70.6,75.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:40 AM,74.4,88.0,70.6,75.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:45 AM,74.3,88.0,70.5,75.6,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:50 AM,74.3,89.0,70.8,75.6,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 12:55 AM,73.9,89.0,70.4,75.2,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:00 AM,73.7,89.0,70.2,75.0,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:05 AM,73.7,89.0,70.2,75.0,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:10 AM,73.7,88.0,69.9,74.9,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:15 AM,73.5,89.0,70.1,74.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:20 AM,73.4,89.0,70.0,74.6,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:25 AM,73.4,89.0,70.0,74.6,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:30 AM,73.4,89.0,70.0,74.6,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:35 AM,73.0,90.0,69.9,74.2,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:40 AM,73.0,90.0,69.9,74.2,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:45 AM,73.0,90.0,69.9,74.2,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:50 AM,73.0,90.0,69.9,74.2,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 1:55 AM,72.8,90.0,69.7,74.0,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:00 AM,72.8,90.0,69.7,74.0,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:05 AM,72.8,91.0,70.0,74.1,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:10 AM,72.6,90.0,69.5,73.8,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:15 AM,72.6,90.0,69.5,73.8,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:20 AM,72.6,90.0,69.5,73.8,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:25 AM,72.6,89.0,69.2,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:30 AM,72.6,90.0,69.5,73.8,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:35 AM,72.5,90.0,69.4,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:40 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:45 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:50 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 2:55 AM,72.5,92.0,70.0,73.8,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:00 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:05 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:10 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:15 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:20 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:25 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:30 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:35 AM,72.5,91.0,69.7,73.7,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:40 AM,72.3,91.0,69.5,73.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:45 AM,72.3,91.0,69.5,73.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:50 AM,72.3,91.0,69.5,73.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 3:55 AM,72.3,91.0,69.5,73.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:00 AM,72.1,91.0,69.3,73.3,,,30.16,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:05 AM,72.1,91.0,69.3,73.3,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:10 AM,72.1,91.0,69.3,73.3,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:15 AM,72.1,91.0,69.3,73.3,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:20 AM,72.1,91.0,69.3,73.3,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:25 AM,71.9,91.0,69.1,73.1,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:30 AM,71.9,91.0,69.1,73.1,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:35 AM,71.7,91.0,68.9,72.8,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:40 AM,71.9,91.0,69.1,73.1,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:45 AM,71.9,91.0,69.1,73.1,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:50 AM,71.9,91.0,69.1,73.1,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 4:55 AM,71.9,91.0,69.1,73.1,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:00 AM,72.1,91.0,69.3,73.3,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:05 AM,72.1,91.0,69.3,73.3,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:10 AM,72.1,91.0,69.3,73.3,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:15 AM,72.3,91.0,69.5,73.5,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:20 AM,72.3,91.0,69.5,73.5,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:25 AM,72.5,91.0,69.7,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:30 AM,72.5,91.0,69.7,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:35 AM,72.5,91.0,69.7,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:40 AM,72.5,90.0,69.4,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:45 AM,72.5,91.0,69.7,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:50 AM,72.5,91.0,69.7,73.7,,,30.18,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 5:55 AM,72.6,91.0,69.8,73.8,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:00 AM,72.8,92.0,70.3,74.1,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:05 AM,72.8,92.0,70.3,74.1,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:10 AM,72.8,92.0,70.3,74.1,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:15 AM,72.8,92.0,70.3,74.1,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:20 AM,73.0,92.0,70.5,74.3,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:25 AM,73.0,92.0,70.5,74.3,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:30 AM,73.4,91.0,70.6,74.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:35 AM,73.4,91.0,70.6,74.7,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:40 AM,73.5,91.0,70.7,74.8,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:45 AM,73.5,91.0,70.7,74.8,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:50 AM,73.7,91.0,70.9,75.0,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 6:55 AM,73.7,91.0,70.9,75.0,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:00 AM,73.9,91.0,71.1,75.3,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:05 AM,74.3,91.0,71.5,75.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:10 AM,74.3,91.0,71.5,75.7,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:15 AM,74.4,91.0,71.6,75.8,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:20 AM,74.4,91.0,71.6,75.8,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:25 AM,74.4,91.0,71.6,75.8,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:30 AM,74.4,91.0,71.6,75.8,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:35 AM,74.6,90.0,71.5,76.0,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:40 AM,74.8,91.0,72.0,76.3,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:45 AM,74.8,91.0,72.0,76.3,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:50 AM,75.2,90.0,72.1,76.7,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/07/16 7:55 AM,75.3,90.0,72.2,76.8,,,30.2,,,,,,,,,,,,,
