Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2020/01/17 12:00 AM,46.4,33.0,18.9,42.3,,,30.43,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:05 AM,46.2,31.0,17.3,42.0,,,30.43,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:10 AM,46.0,31.0,17.1,41.8,,,30.43,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:15 AM,46.0,31.0,17.1,41.8,,,30.44,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:20 AM,46.0,31.0,17.1,41.8,,,30.43,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:25 AM,46.0,30.0,16.3,41.7,,,30.44,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:30 AM,45.8,31.0,16.9,41.5,,,30.44,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:35 AM,45.6,31.0,16.7,41.3,,,30.45,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:40 AM,45.5,31.0,16.6,41.2,,,30.45,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:45 AM,45.3,31.0,16.5,41.0,,,30.44,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:50 AM,45.3,31.0,16.5,41.0,,,30.45,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 12:55 AM,45.1,30.0,15.5,40.7,,,30.45,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:00 AM,44.9,30.0,15.4,40.5,,,30.45,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:05 AM,44.9,32.0,16.8,40.6,,,30.46,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:10 AM,44.6,33.0,17.3,40.3,,,30.46,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:15 AM,44.4,30.0,14.9,40.0,,,30.46,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:20 AM,44.2,33.0,16.9,39.9,,,30.46,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:25 AM,44.2,33.0,16.9,39.9,,,30.46,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:30 AM,44.2,32.0,16.2,39.8,,,30.47,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:35 AM,43.8,33.0,16.6,39.4,,,30.47,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:40 AM,43.7,32.0,15.8,39.3,,,30.47,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:45 AM,43.5,32.0,15.6,39.1,,,30.48,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:50 AM,43.3,33.0,16.2,38.9,,,30.48,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 1:55 AM,43.3,32.0,15.4,38.8,,,30.48,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:00 AM,42.9,32.0,15.1,38.4,,,30.49,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:05 AM,42.9,33.0,15.8,38.4,,,30.49,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:10 AM,42.8,30.0,13.5,38.2,,,30.49,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:15 AM,42.6,34.0,16.2,38.2,,,30.49,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:20 AM,42.4,33.0,15.4,37.9,,,30.5,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/01/17 2:25 AM,42.2,33.0,15.2,37.7,,,30.51,,,,,,,,,,,,,
