Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:00 AM,67.8,59.0,52.9,67.1,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:05 AM,67.8,59.0,52.9,67.1,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:10 AM,67.8,59.0,52.9,67.1,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:15 AM,67.8,59.0,52.9,67.1,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:20 AM,67.6,59.0,52.8,66.8,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:25 AM,67.6,59.0,52.8,66.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:30 AM,67.6,59.0,52.8,66.8,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:35 AM,67.6,59.0,52.8,66.8,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:40 AM,67.6,59.0,52.8,66.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:45 AM,67.4,59.0,52.6,66.6,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:50 AM,67.4,59.0,52.6,66.6,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 12:55 AM,67.4,59.0,52.6,66.6,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:00 AM,67.4,59.0,52.6,66.6,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:05 AM,67.2,59.0,52.4,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:10 AM,67.2,59.0,52.4,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:15 AM,67.2,59.0,52.4,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:20 AM,67.2,59.0,52.4,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:25 AM,67.2,59.0,52.4,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:30 AM,67.2,60.0,52.8,66.4,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2023/10/17 1:35 AM,67.2,60.0,52.8,66.4,,,29.93,,,,,,,,,,,,,
