Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2022/01/12 12:00 AM,22.8,77.0,16.7,22.8,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:05 AM,22.8,79.0,17.3,22.8,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:10 AM,22.6,78.0,16.8,22.6,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:15 AM,22.6,76.0,16.2,22.6,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:20 AM,22.4,75.0,15.7,22.4,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:25 AM,22.2,74.0,15.2,22.2,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:30 AM,22.2,76.0,15.8,22.2,,,30.51,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:35 AM,22.1,80.0,16.9,22.1,,,30.52,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:40 AM,22.1,78.0,16.3,22.1,,,30.51,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:45 AM,22.1,77.0,16.0,22.1,,,30.51,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:50 AM,21.9,78.0,16.1,21.9,,,30.51,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/01/12 12:55 AM,22.1,79.0,16.6,22.1,,,30.5,,,,,,,,,,,,,
