Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:00 AM,66.2,51.0,47.5,64.9,,,30.1,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:05 AM,66.2,51.0,47.5,64.9,,,30.1,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:10 AM,66.2,51.0,47.5,64.9,,,30.1,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:15 AM,66.0,52.0,47.9,64.7,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:20 AM,65.8,53.0,48.2,64.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:25 AM,65.8,53.0,48.2,64.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:30 AM,65.6,53.0,48.0,64.4,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:35 AM,65.4,53.0,47.8,64.1,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:40 AM,65.3,53.0,47.7,64.0,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:45 AM,65.3,54.0,48.2,64.1,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:50 AM,65.3,54.0,48.2,64.1,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 12:55 AM,65.1,54.0,48.0,63.8,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:00 AM,64.9,54.0,47.9,63.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:05 AM,64.9,53.0,47.4,63.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:10 AM,64.9,53.0,47.4,63.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:15 AM,64.7,53.0,47.2,63.4,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:20 AM,64.7,53.0,47.2,63.4,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:25 AM,64.5,54.0,47.5,63.2,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:30 AM,64.5,54.0,47.5,63.2,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:35 AM,64.5,54.0,47.5,63.2,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:40 AM,64.4,54.0,47.4,63.1,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:45 AM,64.4,54.0,47.4,63.1,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:50 AM,64.2,54.0,47.2,62.9,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 1:55 AM,64.2,54.0,47.2,62.9,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 2:00 AM,64.2,54.0,47.2,62.9,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 2:05 AM,64.2,54.0,47.2,62.9,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 2:10 AM,64.0,54.0,47.0,62.6,,,30.11,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/02/14 2:15 AM,64.0,54.0,47.0,62.6,,,30.11,,,,,,,,,,,,,
