Date/Time,Average Real Power (W)
01/28/2024 02:35 PM EST,506
01/28/2024 02:40 PM EST,623
01/28/2024 02:45 PM EST,687
01/28/2024 02:50 PM EST,751
01/28/2024 02:55 PM EST,"1,059"
01/28/2024 03:00 PM EST,805
01/28/2024 03:05 PM EST,759
01/28/2024 03:10 PM EST,753
01/28/2024 03:15 PM EST,520
01/28/2024 03:20 PM EST,210
01/28/2024 03:25 PM EST,133
01/28/2024 03:30 PM EST,291
01/28/2024 03:35 PM EST,591
01/28/2024 03:40 PM EST,481
01/28/2024 03:45 PM EST,451
01/28/2024 03:50 PM EST,360
01/28/2024 03:55 PM EST,293
01/28/2024 04:00 PM EST,250
01/28/2024 04:05 PM EST,259
01/28/2024 04:10 PM EST,313
01/28/2024 04:15 PM EST,319
01/28/2024 04:20 PM EST,240
01/28/2024 04:25 PM EST,182
01/28/2024 04:30 PM EST,181
01/28/2024 04:35 PM EST,243
01/28/2024 04:40 PM EST,222
01/28/2024 04:45 PM EST,189
01/28/2024 04:50 PM EST,127
01/28/2024 04:55 PM EST,59
01/28/2024 05:00 PM EST,15
01/28/2024 05:05 PM EST,3
01/28/2024 05:10 PM EST,2
01/28/2024 05:15 PM EST,1
01/28/2024 05:20 PM EST,1
01/28/2024 05:25 PM EST,0
01/28/2024 05:30 PM EST,0
01/28/2024 05:35 PM EST,0
01/28/2024 05:40 PM EST,0
01/28/2024 05:45 PM EST,0
01/28/2024 05:50 PM EST,0
01/28/2024 05:55 PM EST,0
01/28/2024 06:00 PM EST,0
01/28/2024 06:05 PM EST,0
01/28/2024 06:10 PM EST,0
01/28/2024 06:15 PM EST,0
01/28/2024 06:20 PM EST,0
01/28/2024 06:25 PM EST,0
01/28/2024 06:30 PM EST,0
01/28/2024 06:35 PM EST,0
01/28/2024 06:40 PM EST,0
01/28/2024 06:45 PM EST,0
01/28/2024 06:50 PM EST,0
01/28/2024 06:55 PM EST,0
01/28/2024 07:00 PM EST,0
01/28/2024 07:05 PM EST,0
01/28/2024 07:10 PM EST,0
01/28/2024 07:15 PM EST,0
01/28/2024 07:20 PM EST,0
01/28/2024 07:25 PM EST,0
01/28/2024 07:30 PM EST,0
01/28/2024 07:35 PM EST,0
01/28/2024 07:40 PM EST,0
