Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:00 AM,70.7,53.0,52.7,70.0,,,29.85,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:05 AM,70.7,53.0,52.7,70.0,,,29.85,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:10 AM,70.5,53.0,52.5,69.7,,,29.84,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:15 AM,70.3,53.0,52.3,69.5,,,29.85,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:20 AM,70.7,53.0,52.7,70.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:25 AM,70.7,53.0,52.7,70.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:30 AM,70.7,53.0,52.7,70.0,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:35 AM,70.5,53.0,52.5,69.7,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:40 AM,70.7,53.0,52.7,70.0,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:45 AM,70.7,53.0,52.7,70.0,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:50 AM,70.8,53.0,52.8,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 12:55 AM,70.8,53.0,52.8,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:00 AM,70.8,54.0,53.3,70.1,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:05 AM,70.8,53.0,52.8,70.1,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:10 AM,70.7,54.0,53.2,70.0,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:15 AM,70.7,54.0,53.2,70.0,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:20 AM,70.8,54.0,53.3,70.1,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:25 AM,70.8,54.0,53.3,70.1,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:30 AM,70.8,54.0,53.3,70.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:35 AM,70.8,54.0,53.3,70.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:40 AM,70.8,54.0,53.3,70.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:45 AM,70.8,54.0,53.3,70.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:50 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 1:55 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:00 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:05 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:10 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:15 AM,70.8,55.0,53.8,70.2,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:20 AM,70.8,55.0,53.8,70.2,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:30 AM,70.8,55.0,53.8,70.2,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:35 AM,70.8,55.0,53.8,70.2,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:40 AM,70.8,55.0,53.8,70.2,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:45 AM,70.8,55.0,53.8,70.2,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:50 AM,70.8,55.0,53.8,70.2,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 2:55 AM,70.8,55.0,53.8,70.2,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:00 AM,70.8,56.0,54.3,70.2,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:05 AM,70.8,56.0,54.3,70.2,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:10 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:15 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:20 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:25 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:35 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:40 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:45 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:50 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 3:55 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:00 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:05 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:10 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:15 AM,70.8,56.0,54.3,70.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:20 AM,70.8,57.0,54.8,70.3,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:25 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:30 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:35 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:40 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:45 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:50 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 4:55 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:00 AM,70.8,57.0,54.8,70.3,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:05 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:10 AM,70.8,57.0,54.8,70.3,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:20 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:25 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:30 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:35 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:40 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:45 AM,70.7,57.0,54.7,70.1,,,29.88,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:50 AM,70.7,57.0,54.7,70.1,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 5:55 AM,70.7,57.0,54.7,70.1,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 6:00 AM,70.7,57.0,54.7,70.1,,,29.89,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/05/17 6:05 AM,70.7,57.0,54.7,70.1,,,29.89,,,,,,,,,,,,,
