Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:00 AM,71.7,50.0,52.1,70.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:05 AM,71.9,49.0,51.7,71.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:10 AM,71.9,50.0,52.2,71.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:15 AM,71.7,50.0,52.1,70.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:20 AM,71.7,49.0,51.5,70.9,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:25 AM,71.7,50.0,52.1,70.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:30 AM,71.7,50.0,52.1,70.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:35 AM,71.9,49.0,51.7,71.1,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:40 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:45 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:50 AM,72.1,50.0,52.4,71.4,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 12:55 AM,71.9,50.0,52.2,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:00 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:05 AM,71.9,50.0,52.2,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:10 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:15 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:20 AM,71.9,49.0,51.7,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:25 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:30 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:35 AM,71.9,49.0,51.7,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:40 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:45 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:50 AM,71.9,50.0,52.2,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 1:55 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:00 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:05 AM,71.9,50.0,52.2,71.1,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:10 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:15 AM,71.7,50.0,52.1,70.9,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:20 AM,71.9,50.0,52.2,71.1,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:25 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:30 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:35 AM,71.9,50.0,52.2,71.1,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:40 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/04/03 2:45 AM,71.7,50.0,52.1,70.9,,,30.21,,,,,,,,,,,,,
