Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:00 AM,67.8,53.0,50.0,66.8,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:05 AM,67.8,53.0,50.0,66.8,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:10 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:15 AM,67.8,53.0,50.0,66.8,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:20 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:25 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:30 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:35 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:40 AM,67.6,53.0,49.9,66.6,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:45 AM,67.6,53.0,49.9,66.6,,,30.24,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:50 AM,67.4,53.0,49.7,66.3,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 12:55 AM,67.4,53.0,49.7,66.3,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:00 AM,67.4,53.0,49.7,66.3,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:05 AM,67.4,53.0,49.7,66.3,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:10 AM,67.2,53.0,49.5,66.1,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:15 AM,67.2,53.0,49.5,66.1,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:20 AM,67.2,53.0,49.5,66.1,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:25 AM,67.2,53.0,49.5,66.1,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:30 AM,67.2,53.0,49.5,66.1,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:35 AM,67.2,53.0,49.5,66.1,,,30.25,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:40 AM,67.6,53.0,49.9,66.6,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:45 AM,67.6,52.0,49.3,66.5,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:50 AM,67.8,52.0,49.5,66.7,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 1:55 AM,67.6,53.0,49.9,66.6,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:00 AM,67.6,52.0,49.3,66.5,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:05 AM,67.8,52.0,49.5,66.7,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:10 AM,67.6,52.0,49.3,66.5,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:15 AM,67.6,52.0,49.3,66.5,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:20 AM,67.8,51.0,49.0,66.7,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:25 AM,67.8,51.0,49.0,66.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:30 AM,67.8,52.0,49.5,66.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:35 AM,67.4,52.0,49.2,66.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:40 AM,67.4,52.0,49.2,66.3,,,30.26,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:45 AM,67.2,52.0,49.0,66.1,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:50 AM,67.1,52.0,48.9,66.0,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 2:55 AM,67.1,52.0,48.9,66.0,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 3:00 AM,66.9,53.0,49.2,65.8,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 3:05 AM,66.9,52.0,48.7,65.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 3:10 AM,67.1,52.0,48.9,66.0,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/11/04 3:15 AM,67.2,51.0,48.5,66.0,,,30.27,,,,,,,,,,,,,
