Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:00 AM,72.1,58.0,56.5,71.7,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:05 AM,72.1,58.0,56.5,71.7,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:10 AM,71.9,58.0,56.3,71.5,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:15 AM,72.1,58.0,56.5,71.7,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:20 AM,71.9,58.0,56.3,71.5,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:25 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:30 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:35 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:40 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:45 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:50 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 12:55 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:00 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:05 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:10 AM,71.7,58.0,56.1,71.3,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:15 AM,71.6,58.0,56.0,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:20 AM,71.6,58.0,56.0,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:25 AM,71.6,58.0,56.0,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:30 AM,71.6,58.0,56.0,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:35 AM,71.6,59.0,56.5,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:40 AM,71.6,59.0,56.5,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:45 AM,71.6,59.0,56.5,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:50 AM,71.6,59.0,56.5,71.2,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 1:55 AM,71.4,59.0,56.3,71.0,,,30.22,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 2:00 AM,71.4,59.0,56.3,71.0,,,30.23,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 2:05 AM,71.4,59.0,56.3,71.0,,,30.23,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 2:10 AM,71.4,59.0,56.3,71.0,,,30.23,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 2:15 AM,71.4,59.0,56.3,71.0,,,30.23,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/11/02 2:20 AM,71.4,59.0,56.3,71.0,,,30.24,,,,,,,,,,,,,
