Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:00 AM,66.3,45.0,44.3,64.7,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:05 AM,66.5,45.0,44.5,65.0,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:10 AM,66.7,45.0,44.7,65.2,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:15 AM,67.2,45.0,45.1,65.7,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:20 AM,67.2,45.0,45.1,65.7,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:25 AM,67.2,45.0,45.1,65.7,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:30 AM,66.9,45.0,44.9,65.4,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:35 AM,66.7,45.0,44.7,65.2,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:40 AM,66.5,45.0,44.5,65.0,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:45 AM,66.5,45.0,44.5,65.0,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:50 AM,66.7,45.0,44.7,65.2,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 12:55 AM,67.1,44.0,44.5,65.6,,,30.14,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:00 AM,67.2,45.0,45.1,65.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:05 AM,67.2,45.0,45.1,65.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:10 AM,67.1,45.0,45.0,65.6,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:15 AM,66.7,44.0,44.1,65.1,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:20 AM,66.3,44.0,43.7,64.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:25 AM,66.3,44.0,43.7,64.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:30 AM,65.8,45.0,43.9,64.2,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:35 AM,65.8,45.0,43.9,64.2,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:40 AM,65.6,46.0,44.3,64.0,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:45 AM,65.4,46.0,44.1,63.8,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:50 AM,65.4,46.0,44.1,63.8,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 1:55 AM,65.3,46.0,44.0,63.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 2:00 AM,65.3,46.0,44.0,63.7,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 2:05 AM,64.9,46.0,43.6,63.3,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 2:10 AM,64.9,46.0,43.6,63.3,,,30.13,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/17 2:15 AM,64.7,46.0,43.4,63.0,,,30.13,,,,,,,,,,,,,
