Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:00 AM,72.5,52.0,53.9,71.9,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:05 AM,72.5,51.0,53.3,71.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:10 AM,72.6,51.0,53.4,72.0,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:15 AM,72.8,51.0,53.6,72.2,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:20 AM,72.5,51.0,53.3,71.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:25 AM,72.5,52.0,53.9,71.9,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:30 AM,72.1,52.0,53.5,71.5,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:35 AM,72.1,53.0,54.0,71.5,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:40 AM,71.9,53.0,53.8,71.3,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:45 AM,71.7,53.0,53.6,71.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:50 AM,71.7,53.0,53.6,71.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 12:55 AM,71.6,53.0,53.5,71.0,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:00 AM,71.6,53.0,53.5,71.0,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:05 AM,71.4,53.0,53.4,70.7,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:10 AM,71.4,54.0,53.9,70.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:15 AM,71.4,54.0,53.9,70.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:20 AM,71.4,54.0,53.9,70.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:25 AM,71.4,54.0,53.9,70.8,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:30 AM,71.4,54.0,53.9,70.8,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:35 AM,71.4,54.0,53.9,70.8,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:40 AM,71.2,54.0,53.7,70.6,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:45 AM,71.2,54.0,53.7,70.6,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:50 AM,71.2,54.0,53.7,70.6,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 1:55 AM,71.2,54.0,53.7,70.6,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:00 AM,71.2,54.0,53.7,70.6,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:05 AM,71.2,53.0,53.2,70.5,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:10 AM,71.4,53.0,53.4,70.7,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:15 AM,71.4,52.0,52.8,70.7,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:20 AM,71.7,52.0,53.1,71.0,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:25 AM,71.7,52.0,53.1,71.0,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:30 AM,71.7,51.0,52.6,71.0,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:35 AM,71.9,51.0,52.8,71.2,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:40 AM,71.9,52.0,53.3,71.2,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:45 AM,71.9,52.0,53.3,71.2,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:50 AM,71.9,52.0,53.3,71.2,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 2:55 AM,71.6,52.0,53.0,70.9,,,30.05,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:00 AM,71.4,51.0,52.3,70.6,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:05 AM,71.2,52.0,52.7,70.5,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:10 AM,71.2,52.0,52.7,70.5,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:15 AM,71.0,52.0,52.5,70.2,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:20 AM,70.8,52.0,52.3,70.0,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:25 AM,70.8,52.0,52.3,70.0,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:30 AM,70.8,52.0,52.3,70.0,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:35 AM,70.7,52.0,52.2,69.9,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:40 AM,70.5,52.0,52.0,69.7,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:45 AM,70.5,52.0,52.0,69.7,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:50 AM,70.3,53.0,52.3,69.5,,,30.04,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 3:55 AM,70.3,53.0,52.3,69.5,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:00 AM,70.1,53.0,52.2,69.3,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:05 AM,70.1,53.0,52.2,69.3,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:10 AM,70.1,53.0,52.2,69.3,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:15 AM,69.9,53.0,52.0,69.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:20 AM,69.9,53.0,52.0,69.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:25 AM,69.9,53.0,52.0,69.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:30 AM,69.9,53.0,52.0,69.1,,,30.03,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/10/15 4:35 AM,69.8,53.0,51.9,69.0,,,30.04,,,,,,,,,,,,,
