Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:00 AM,72.5,49.0,52.2,71.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:05 AM,72.5,50.0,52.8,71.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:10 AM,72.6,49.0,52.3,71.9,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:15 AM,72.6,49.0,52.3,71.9,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:20 AM,72.1,50.0,52.4,71.4,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:25 AM,72.1,49.0,51.9,71.3,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:30 AM,72.3,49.0,52.1,71.5,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:35 AM,72.3,49.0,52.1,71.5,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:40 AM,72.5,49.0,52.2,71.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:45 AM,72.5,49.0,52.2,71.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:50 AM,72.6,49.0,52.3,71.9,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 12:55 AM,72.6,49.0,52.3,71.9,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:00 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:05 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:10 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:15 AM,72.1,49.0,51.9,71.3,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:20 AM,72.1,49.0,51.9,71.3,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:25 AM,72.3,49.0,52.1,71.5,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:30 AM,72.3,49.0,52.1,71.5,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:35 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:40 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:45 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:50 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 1:55 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:00 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:05 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:10 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:15 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:20 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:25 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:30 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:35 AM,72.8,49.0,52.5,72.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:40 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:45 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:50 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 2:55 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:00 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:05 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:10 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:15 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:20 AM,72.5,49.0,52.2,71.8,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:25 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:30 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:35 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:40 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:45 AM,72.5,49.0,52.2,71.8,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:50 AM,72.6,49.0,52.3,71.9,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 3:55 AM,72.6,49.0,52.3,71.9,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/05/15 4:00 AM,72.5,49.0,52.2,71.8,,,29.9,,,,,,,,,,,,,
