Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2022/09/30 12:00 AM,60.8,63.0,48.1,59.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:05 AM,60.8,63.0,48.1,59.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:10 AM,60.8,63.0,48.1,59.5,,,30.17,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:15 AM,60.8,63.0,48.1,59.5,,,30.16,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:20 AM,60.8,62.0,47.7,59.5,,,30.16,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:25 AM,60.4,64.0,48.2,59.1,,,30.16,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:30 AM,60.4,64.0,48.2,59.1,,,30.16,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:35 AM,60.4,63.0,47.7,59.1,,,30.15,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:40 AM,60.4,63.0,47.7,59.1,,,30.15,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:45 AM,60.4,63.0,47.7,59.1,,,30.15,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:50 AM,60.4,63.0,47.7,59.1,,,30.15,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 12:55 AM,60.4,63.0,47.7,59.1,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:00 AM,60.4,63.0,47.7,59.1,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:05 AM,60.2,63.0,47.6,58.9,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:10 AM,60.4,63.0,47.7,59.1,,,30.14,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:15 AM,60.2,63.0,47.6,58.9,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:20 AM,60.2,63.0,47.6,58.9,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:25 AM,60.2,63.0,47.6,58.9,,,30.13,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 1:30 AM,60.2,63.0,47.6,58.9,,,30.12,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 6:50 AM,53.6,91.0,51.0,52.9,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 6:55 AM,53.9,92.0,51.6,53.3,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:00 AM,53.9,92.0,51.6,53.3,,,30.07,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:05 AM,54.1,92.0,51.8,53.5,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:10 AM,54.1,92.0,51.8,53.5,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:15 AM,54.1,93.0,52.1,53.6,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:20 AM,54.1,93.0,52.1,53.6,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:25 AM,54.1,93.0,52.1,53.6,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:30 AM,54.1,93.0,52.1,53.6,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:35 AM,54.1,93.0,52.1,53.6,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:40 AM,53.9,93.0,51.9,53.4,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:45 AM,53.9,93.0,51.9,53.4,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:50 AM,53.9,93.0,51.9,53.4,,,30.06,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 7:55 AM,53.9,93.0,51.9,53.4,,,30.05,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:00 AM,53.9,93.0,51.9,53.4,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:05 AM,54.1,93.0,52.1,53.6,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:10 AM,54.1,93.0,52.1,53.6,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:15 AM,54.1,93.0,52.1,53.6,,,30.03,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:20 AM,54.3,93.0,52.3,53.8,,,30.03,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:25 AM,54.5,93.0,52.5,54.0,,,30.03,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:30 AM,54.5,93.0,52.5,54.0,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:35 AM,54.6,93.0,52.6,54.1,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:40 AM,54.8,93.0,52.8,54.4,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:45 AM,54.6,93.0,52.6,54.1,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:50 AM,54.8,93.0,52.8,54.4,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 8:55 AM,55.0,93.0,53.0,54.6,,,30.04,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 9:00 AM,55.0,93.0,53.0,54.6,,,30.03,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 9:05 AM,55.2,93.0,53.2,54.8,,,30.03,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 9:10 AM,55.2,93.0,53.2,54.8,,,30.02,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2022/09/30 9:15 AM,55.4,93.0,53.4,55.0,,,30.02,,,,,,,,,,,,,
