Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2023/03/01 12:00 AM,48.2,76.0,41.0,46.3,,,29.95,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:05 AM,48.2,76.0,41.0,46.3,,,29.95,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:10 AM,48.0,76.0,40.8,46.1,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:15 AM,48.0,78.0,41.5,46.2,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:20 AM,48.0,77.0,41.1,46.1,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:25 AM,48.0,78.0,41.5,46.2,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:30 AM,47.8,77.0,40.9,45.9,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:35 AM,47.8,77.0,40.9,45.9,,,29.96,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:40 AM,47.8,77.0,40.9,45.9,,,29.97,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:45 AM,47.8,78.0,41.3,45.9,,,29.97,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:50 AM,47.8,78.0,41.3,45.9,,,29.97,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 12:55 AM,47.8,77.0,40.9,45.9,,,29.98,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 1:00 AM,47.8,76.0,40.6,45.9,,,29.98,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 1:05 AM,48.0,77.0,41.1,46.1,,,29.98,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2023/03/01 1:10 AM,48.5,76.0,41.3,46.6,,,29.98,,,,,,,,,,,,,
