Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Back Fence,Temp & Humidity Sensor,2020/10/17 12:00 AM,54.3,92.0,52.0,53.8,,,30.19,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:05 AM,54.5,92.0,52.2,54.0,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:10 AM,54.5,92.0,52.2,54.0,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:15 AM,54.5,92.0,52.2,54.0,,,30.2,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:20 AM,54.6,92.0,52.3,54.1,,,30.21,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:25 AM,54.6,92.0,52.3,54.1,,,30.21,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:30 AM,54.6,92.0,52.3,54.1,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:35 AM,54.6,91.0,52.0,54.0,,,30.23,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:40 AM,54.6,91.0,52.0,54.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:45 AM,54.6,91.0,52.0,54.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:50 AM,54.6,91.0,52.0,54.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 12:55 AM,54.6,91.0,52.0,54.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:00 AM,54.6,91.0,52.0,54.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:05 AM,54.5,91.0,51.9,53.9,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:10 AM,54.1,91.0,51.5,53.5,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:15 AM,53.7,92.0,51.4,53.1,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:20 AM,53.4,93.0,51.4,52.8,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:25 AM,53.2,93.0,51.2,52.6,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:30 AM,53.0,93.0,51.0,52.4,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:35 AM,53.0,93.0,51.0,52.4,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:40 AM,52.8,94.0,51.1,52.2,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:45 AM,52.8,95.0,51.4,52.2,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:50 AM,52.7,95.0,51.3,52.1,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 1:55 AM,52.7,95.0,51.3,52.1,,,30.23,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 2:00 AM,52.7,95.0,51.3,52.1,,,30.23,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 2:05 AM,52.8,95.0,51.4,52.2,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 2:10 AM,53.2,96.0,52.1,52.7,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 2:15 AM,53.4,96.0,52.3,53.0,,,30.22,,,,,,,,,,,,,
Back Fence,Temp & Humidity Sensor,2020/10/17 2:20 AM,53.4,95.0,52.0,52.9,,,30.23,,,,,,,,,,,,,
