Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:00 AM,69.6,51.0,50.7,68.7,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:05 AM,69.4,52.0,51.0,68.5,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:10 AM,69.6,52.0,51.2,68.7,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:15 AM,69.9,51.0,50.9,69.0,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:20 AM,69.9,51.0,50.9,69.0,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:25 AM,69.6,52.0,51.2,68.7,,,30.0,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:30 AM,69.6,52.0,51.2,68.7,,,30.0,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:35 AM,69.9,51.0,50.9,69.0,,,30.0,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:40 AM,69.9,51.0,50.9,69.0,,,30.0,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:45 AM,69.6,52.0,51.2,68.7,,,30.0,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:50 AM,69.6,52.0,51.2,68.7,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 12:55 AM,69.6,52.0,51.2,68.7,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:00 AM,69.9,51.0,50.9,69.0,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:05 AM,69.9,51.0,50.9,69.0,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:10 AM,70.1,52.0,51.6,69.3,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:15 AM,70.1,52.0,51.6,69.3,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:20 AM,70.3,52.0,51.8,69.5,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:25 AM,70.5,52.0,52.0,69.7,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:30 AM,70.5,52.0,52.0,69.7,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:35 AM,70.5,52.0,52.0,69.7,,,29.98,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:40 AM,70.5,51.0,51.5,69.6,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:45 AM,70.5,51.0,51.5,69.6,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:50 AM,70.7,51.0,51.7,69.9,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 1:55 AM,70.7,51.0,51.7,69.9,,,29.99,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/07/01 2:00 AM,70.7,51.0,51.7,69.9,,,29.99,,,,,,,,,,,,,
