Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:00 AM,65.4,51.0,46.8,64.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:05 AM,65.4,51.0,46.8,64.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:10 AM,65.4,51.0,46.8,64.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:15 AM,65.4,51.0,46.8,64.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:20 AM,65.3,51.0,46.7,63.9,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:25 AM,65.3,51.0,46.7,63.9,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:30 AM,65.3,51.0,46.7,63.9,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:35 AM,65.4,51.0,46.8,64.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:40 AM,66.0,51.0,47.3,64.7,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:45 AM,66.5,50.0,47.3,65.2,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:50 AM,66.7,50.0,47.5,65.4,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 12:55 AM,66.5,50.0,47.3,65.2,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 1:00 AM,66.3,50.0,47.1,65.0,,,29.86,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 1:05 AM,66.2,50.0,47.0,64.9,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 1:10 AM,66.0,51.0,47.3,64.7,,,29.87,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 4:35 AM,63.8,51.0,45.3,62.3,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 4:50 AM,63.8,51.0,45.3,62.3,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 4:55 AM,63.8,51.0,45.3,62.3,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 5:05 AM,63.6,51.0,45.1,62.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 5:10 AM,63.6,51.0,45.1,62.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 5:15 AM,63.6,51.0,45.1,62.1,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2026/01/03 5:50 AM,65.4,51.0,46.8,64.0,,,29.92,,,,,,,,,,,,,
