Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:00 AM,66.3,49.0,46.6,64.9,,,29.94,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:05 AM,66.3,49.0,46.6,64.9,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:10 AM,66.3,49.0,46.6,64.9,,,29.93,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:15 AM,66.2,49.0,46.5,64.8,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:20 AM,66.0,50.0,46.8,64.6,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:25 AM,66.0,50.0,46.8,64.6,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:30 AM,65.8,50.0,46.6,64.4,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:35 AM,65.8,50.0,46.6,64.4,,,29.92,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:40 AM,65.6,50.0,46.5,64.2,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:45 AM,65.6,50.0,46.5,64.2,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:50 AM,65.4,50.0,46.3,64.0,,,29.91,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 12:55 AM,65.4,50.0,46.3,64.0,,,29.9,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/02/16 1:00 AM,65.4,50.0,46.3,64.0,,,29.9,,,,,,,,,,,,,
