Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:00 AM,65.1,54.0,48.0,63.8,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:05 AM,64.9,54.0,47.9,63.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:10 AM,64.9,54.0,47.9,63.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:15 AM,64.9,54.0,47.9,63.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:20 AM,64.7,54.0,47.7,63.4,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:25 AM,64.5,54.0,47.5,63.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:30 AM,64.5,54.0,47.5,63.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:35 AM,64.5,54.0,47.5,63.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:40 AM,64.5,54.0,47.5,63.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:45 AM,64.4,54.0,47.4,63.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:50 AM,64.4,54.0,47.4,63.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 12:55 AM,64.2,54.0,47.2,62.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:00 AM,64.2,54.0,47.2,62.9,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:05 AM,64.2,54.0,47.2,62.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:10 AM,64.0,54.0,47.0,62.6,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:15 AM,64.0,54.0,47.0,62.6,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:20 AM,64.0,54.0,47.0,62.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:25 AM,63.8,54.0,46.8,62.4,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:30 AM,63.6,54.0,46.6,62.2,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:35 AM,63.6,54.0,46.6,62.2,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:40 AM,63.6,54.0,46.6,62.2,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:45 AM,63.6,54.0,46.6,62.2,,,30.18,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:50 AM,63.6,54.0,46.6,62.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 1:55 AM,63.5,54.0,46.6,62.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:00 AM,63.5,54.0,46.6,62.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:05 AM,63.5,54.0,46.6,62.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:10 AM,63.5,54.0,46.6,62.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:15 AM,63.3,54.0,46.4,61.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:20 AM,63.3,54.0,46.4,61.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:25 AM,63.1,54.0,46.2,61.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:30 AM,63.1,54.0,46.2,61.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:35 AM,63.1,54.0,46.2,61.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:40 AM,62.9,54.0,46.0,61.4,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:45 AM,62.9,54.0,46.0,61.4,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:50 AM,62.9,54.0,46.0,61.4,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 2:55 AM,62.7,54.0,45.8,61.2,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:00 AM,62.7,54.0,45.8,61.2,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:05 AM,62.7,54.0,45.8,61.2,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:10 AM,62.7,54.0,45.8,61.2,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:15 AM,62.7,54.0,45.8,61.2,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:20 AM,62.6,54.0,45.7,61.1,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:25 AM,62.6,54.0,45.7,61.1,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:30 AM,62.4,54.0,45.5,60.9,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:35 AM,62.4,54.0,45.5,60.9,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:40 AM,62.4,54.0,45.5,60.9,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:45 AM,62.2,54.0,45.3,60.7,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:50 AM,62.2,54.0,45.3,60.7,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 3:55 AM,62.2,54.0,45.3,60.7,,,30.2,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:00 AM,62.2,54.0,45.3,60.7,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:05 AM,62.2,54.0,45.3,60.7,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:10 AM,62.2,54.0,45.3,60.7,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:15 AM,62.2,54.0,45.3,60.7,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:20 AM,62.2,54.0,45.3,60.7,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:25 AM,62.4,54.0,45.5,60.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:30 AM,62.7,54.0,45.8,61.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:35 AM,63.3,54.0,46.4,61.9,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:40 AM,63.6,53.0,46.2,62.2,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:45 AM,64.0,53.0,46.5,62.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:50 AM,64.2,53.0,46.7,62.8,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 4:55 AM,64.5,53.0,47.0,63.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:00 AM,64.9,53.0,47.4,63.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:05 AM,64.9,53.0,47.4,63.6,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:10 AM,65.3,53.0,47.7,64.0,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:15 AM,65.3,53.0,47.7,64.0,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:20 AM,65.4,53.0,47.8,64.1,,,30.19,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2024/01/02 5:25 AM,65.4,52.0,47.3,64.1,,,30.19,,,,,,,,,,,,,
