Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:00 AM,66.0,46.0,44.6,64.5,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:05 AM,66.0,46.0,44.6,64.5,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:10 AM,65.8,46.0,44.4,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:15 AM,65.8,46.0,44.4,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:20 AM,65.8,46.0,44.4,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:25 AM,65.6,46.0,44.3,64.0,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:30 AM,65.4,46.0,44.1,63.8,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:35 AM,65.4,46.0,44.1,63.8,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:40 AM,65.4,46.0,44.1,63.8,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:45 AM,65.3,46.0,44.0,63.7,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:50 AM,65.3,46.0,44.0,63.7,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 12:55 AM,65.1,46.0,43.8,63.5,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:00 AM,65.1,46.0,43.8,63.5,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:05 AM,64.9,46.0,43.6,63.3,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:10 AM,64.9,46.0,43.6,63.3,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:15 AM,64.9,46.0,43.6,63.3,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:20 AM,64.7,46.0,43.4,63.0,,,30.3,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:25 AM,64.5,46.0,43.3,62.8,,,30.3,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:30 AM,64.5,46.0,43.3,62.8,,,30.3,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:35 AM,64.5,46.0,43.3,62.8,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:40 AM,64.4,46.0,43.2,62.7,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 1:45 AM,64.4,46.0,43.2,62.7,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:15 AM,64.0,46.0,42.8,62.3,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:20 AM,64.0,46.0,42.8,62.3,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:25 AM,64.0,46.0,42.8,62.3,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:30 AM,63.8,46.0,42.6,62.0,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:35 AM,63.6,46.0,42.4,61.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:40 AM,63.6,46.0,42.4,61.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:45 AM,63.6,46.0,42.4,61.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:50 AM,63.6,46.0,42.4,61.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 2:55 AM,63.5,46.0,42.3,61.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:00 AM,63.5,46.0,42.3,61.7,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:05 AM,63.5,46.0,42.3,61.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:10 AM,63.5,46.0,42.3,61.7,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:15 AM,63.3,46.0,42.2,61.5,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:20 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:25 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:30 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:35 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:40 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:45 AM,63.1,46.0,42.0,61.3,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:50 AM,62.9,46.0,41.8,61.1,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 3:55 AM,62.7,46.0,41.6,60.8,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:00 AM,62.9,46.0,41.8,61.1,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:05 AM,62.7,46.0,41.6,60.8,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:10 AM,62.7,46.0,41.6,60.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:15 AM,62.7,46.0,41.6,60.8,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:20 AM,62.9,46.0,41.8,61.1,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:25 AM,63.3,46.0,42.2,61.5,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:30 AM,63.6,46.0,42.4,61.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:35 AM,64.0,45.0,42.2,62.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:40 AM,64.2,45.0,42.4,62.4,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:45 AM,64.5,45.0,42.7,62.8,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:50 AM,64.9,45.0,43.0,63.2,,,30.27,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 4:55 AM,65.1,45.0,43.2,63.4,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:00 AM,65.3,45.0,43.4,63.6,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:05 AM,65.4,45.0,43.5,63.8,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:10 AM,65.6,45.0,43.7,64.0,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:15 AM,65.8,45.0,43.9,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:20 AM,65.8,45.0,43.9,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:25 AM,65.8,45.0,43.9,64.2,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:30 AM,66.0,45.0,44.0,64.4,,,30.28,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:35 AM,66.2,44.0,43.6,64.6,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:40 AM,66.3,44.0,43.7,64.7,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:45 AM,66.5,44.0,43.9,64.9,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:50 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 5:55 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:00 AM,67.1,44.0,44.5,65.6,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:05 AM,67.1,44.0,44.5,65.6,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:10 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:15 AM,66.5,44.0,43.9,64.9,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:20 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:25 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:30 AM,66.7,44.0,44.1,65.1,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:35 AM,66.9,44.0,44.3,65.4,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:40 AM,67.1,44.0,44.5,65.6,,,30.29,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/04 6:45 AM,67.1,44.0,44.5,65.6,,,30.29,,,,,,,,,,,,,
